,index,Unnamed: 0,Destination_link,Review,Sentiment Score
1591,1591,1591,187978,"this India golden triangle tour with Shimla was amazing, so many good sites....Neeraj the driver made this trip the best and a funny guy.......still don't know how he manages to drive in this crazy country...no one keeps to the lines of the road.

We...

            Show more",5
1592,1592,1592,187978,"This trip to India with Golden Triangle Tour with Shimla was our honeymoon trip. I and my husband enjoy this tour. They Visit Heritage in India Delhi, Agra, Jaipur. the tour was great. we have booked the tour based on recommendations by one of our...

            Show more",5
1593,1593,1593,187978,"I wanted to visit Shimla as it was my dreaming place of my life so I have been highly recommended to this company and we were very much glad with all hotels and guide who had been with us for city tour.

Professional team of Amazing India Tours and...

            Show more",5
1594,1594,1594,187978,"Thank you so much for taking care my family alot from beginning of the tour till end of my departure at New Delhi's airport. We loved all places and Agra has been most favourite because of Taj Mahal visit we liked this India Golden Triangle tour with...

            Show more",5
1595,1595,1595,187978,"It is very easy for us to find out best tour with best hotels, driver, and local guides we have contacted several tours operator and got many reverted and compare all the hotels and driver guide quality based on ther feedback we found Amazing India...

            Show more",5
1596,1596,1596,187992,Me and my husband booked this private India golden Triangle Tour with corbett national based on recommendation by one of our neighbor in australia,5
1597,1597,1597,187992,Excellent tour of India Golden Triangle I so much enjoyed being a solo traveller from china,5
1598,1598,1598,187992,"I was solo traveller from Australia and read so much about tourradar before booking the tour of india golden triangle tour with corbett national park. on tourradar many companies offer tour on cheap prices but very difficult to choose best and...

            Show more",2
1599,1599,1599,187992,"We just fell in love in India having as a guide and driver such a wonderful person - Mr. Deepak who showed us real India. My husband and I experienced so many brilliant moments and had a good time sightseeing all those beautiful heritage of India...

            Show more",5
1600,1600,1600,187992,"This has been an incredible, wonderful experience. Our 19 day, tailor-made tour of Rajasthan, Agra, Khajuraho and Varanasi absolutely exceeded our expectations and was exceptional value for money. The key to this was our incredible driver and guide...

            Show more",5
1601,1601,1601,187992,"I arrived very late at New Delhi airport and met my driver and who was with me for entire tour of India golden triangle. We had local city guides everywhere and enjoyed my vacation truly.

Highly recommended",5
1602,1602,1602,187992,"I had a great experience of traveling India with these guys. Indian people are so good always ready to help but be aware of frauds around monuments. It was a great tour for me all the company members are so professional and all the services are so...

            Show more",5
1603,1603,1603,221603,"Thank you so much I was single women traveller on this luxury India tour from Canada I was recommended to Amazing India Tours by my friend I am very much happy with its hotels selection and tour guides very professional and caring on the tour I loved my...

            Show more",5
1604,1604,1604,221603,"Many thanks for providing best accommodation in each cities we are highly satisfied with all services that we paid for this tour 

Highly Recommended",5
1605,1605,1605,221603,"we came from England for this tour and did it private as want enjoy all comforts that is not possible in group tour at all we had private car and driver Deepak for entire tour and had local tour guides in each city for taking us to monuments.

We are...

            Show more",5
1606,1606,1606,221603,"Thank you for arranging best tour guides in each city we are happy with all guides and very much satisfied with our driver in India please keep in mind in india driver speaks understandable english they are not best english people.

Rest everything was...

            Show more",5
1607,1607,1607,221603,"We were highly recommended for this India tour by my friend in Canada we do not stay in bad hotels at all and nor want a unprofessional tour guides for being first time in India we decided to travel with this company because of quality of hotels and...

            Show more",5
1608,1608,1608,221603,we wanted to see tigers in India it was our first visit to India we do not want stay in bad hotels so I found this company which offered good hotels and best tour guides in each cities we are very much satisfied with all services and prices too,5
1609,1609,1609,221603,Excellent services we are happy with all services that are offered by the company and hotels location was best,5
1610,1610,1610,191152,"I was a solo traveler, so it was nice to somebody along the way the whole time.  The company hired one driver to accompany me throughout the whole trip and hired different local guides as I moved to different locations.  My driver, Dilip, kept me...

            Show more",4
1611,1611,1611,191152,"The tour operator agents answered all my questions promptly, offered and provided assistance throughout the tour. The local guides selected were highly experienced, sharing lots of context about history, and the driver was excellent. I was well suprised...

            Show more",5
1612,1612,1612,191152,Thank you so much for taking great care of us we are really happy with all services of all tour guides and we stayed in three star hotels that were good and comfortable and loved to see Taj Mahal with guide.,5
1613,1613,1613,191152,"it was very confusing here for me to book tour with tour operators as so many of tours available on cheap to get customers then I spoke this Amazing India Tours expert here and they made me understand please always compare services of standard and...

            Show more",2
1614,1614,1614,191149,We had a good and professional local guides in each and we visited Taj Mahal at sunset and loved all the photographs,5
1615,1615,1615,191149,"What a great team of Amazing India Tours.

We liked this company hotels better than other and even guides we also checked with other companies but hotels was bad in terms of review so and price was cheap because they were providing very low budget of...

            Show more",5
1616,1616,1616,191149,The itinerary was run perfectly and I liked company because of professional guide and driver who was with me during the tour.,5
1617,1617,1617,191149,"We had stayed small 3 star hotels with bed and breakfast in all places as per programme my driver Deepak was so helpful, kind, trustworthy During the visit of Taj Mahal and Amber Fort and India gate we got local different guides we can not thank for...

            Show more",3
1618,1618,1618,191149,"I was single women traveller from Canada and wanted to see many places after booking the tour with Amazing India Tours was able to add more destination as I wanted to add more I would say Tourradar and Amazing India Tours are great travel partner of...

            Show more",4
1619,1619,1619,191149,"We were highly recommended to Amazing India Tours by friend in Newzealand for its professional team of guides, driver, vehicle that they provide to their travellers.

My experience with Amazing India Tours was fantastic memorable moments of my life we...

            Show more",5
1620,1620,1620,191149,"I have been recommended to Amazing India Tours by one of my friend in USA he used it's services and very much satisfied.

We loved the transparency of this company and shared with us valuable information of India.

All hotels has been booked as per...

            Show more",5
1621,1621,1621,217168,"oh my God! India is really crazy country than others if i had not chosen to travel with this professional company it would have been worst experience of mine alone.

Thank you so much for selecting best tour guides and driver for India traffic.

Highly...

            Show more",5
1622,1622,1622,217168,"I am single women traveller from Germany and I was highly recommended for this company because of professional tour guide and driver they had.

I am glad that i have travelled with best company on tourradar",5
1623,1623,1623,217168,"It was bit difficult here to choose best tour company because many company offer tour in cheap price to get clients then I decided to check hotels and about tour guide qualification with Amazing India Tours when I got to know exact details about...

            Show more",3
1624,1624,1624,217168,"We had an amazing time in India.We were on our business trip and had a very little time to see the best parts of India. We must say Amazing India Tours did a great job in making our tour enjoyable and entertaining. All guides were very professional and...

            Show more",5
1625,1625,1625,217168,We had best time in India.. Services by Tourradar India were impressive. Everything on the tour exceeded our expectations. Loved visiting Taj Mahal during sunrise.,5
1626,1626,1626,217168,"I was travelling as a lone female, the only person on my tour. I felt safe and confident with my driver and all 3 of my guides, who I found to be friendly, knowledgeable and helpful. The accommodation was adequate, I received spacious, private, well...

            Show more",5
1627,1627,1627,217168,"I inquired about this India tour online with tourradar team they helped me to book and make the payment after that I arrived in New Delhi and met by tour company representative they all were really professional and kind loving people I get happy after...

            Show more",5
1628,1628,1628,190759,Everything perfect!! Everything awesome we loved all hotels and tour guide was very much friendly and professional,5
1629,1629,1629,190759,"Well organized from airport pickup to drop-off. Great hotel selection. Our driver Deepak was a safe and excellent driver who also gave us local information along the tour. Duration of the tour and sites was really good for the time we had in India....

            Show more",5
1630,1630,1630,190759,A sincere and heartfelt thank you to all official and outside stationed staff of Amazing India Tours . I appreciate and validate your care and concerns throughout my entire stay/tour. without hesitation you go the extra mile for your guests. .,5
1631,1631,1631,190759,Nice experience of india food and culture we loved all the sights with my private driver who helped me alot I felt very much safe while traveling with Amazing India Tours,5
1632,1632,1632,190759,Best tour we had and very good custom services provided by Amazing India Tours and Tourradar Team'.,5
1633,1633,1633,88877,It was a great trip to India.All thanks to the wonderful team of Swastik India for organizing everything so professionally.,5
1634,1634,1634,88877,It was an amazing tour. Excellent services by Swastik India made our journey hassle free and enjoyable. We highly recommend this tour.,5
1635,1635,1635,88877,Excellent tour.Enjoyed allot.Thank you!!,5
1636,1636,1636,88877,"I had great time on golden triangle with uaipur tour.Services were top class from the very first day.Driver and guides always reported on time.Guides were very professional and explained everything briefly.They were flexible as per my needs.My driver...

            Show more",5
1637,1637,1637,88877,"We are very impressed with Swastik India Journeys.They helped allot in planning our perfect trip to India.They were very quick in replying to our emails.Their swift responses and proper follow ups helped in designing our trip in a very short period of...

            Show more",5
1638,1638,1638,88877,"I and my husband planned to celebrate my birthday in India.We searched for the travel agency online and got in touch with Swastik India Journeys.The package they offered us was very reasonable compared to other travel agents.Services offered were...

            Show more",4
1639,1639,1639,88877,"it was a lovely experience.Hotels,driver and guides were very good.Representatives at each place were very professional and helpful.Our whole tour was great but the cooking demo and dinner with the local Indian family was the best part of the tour.We...

            Show more",4
1640,1640,1640,88877,"We are glad that we chose Swastik India as our travel partner for India.Everything in our tour was very well organised .Airport pick was made on time.Driver was very friendly and punctual.Hotels in which we stayed in during our whole tour were...

            Show more",5
1641,1641,1641,88877,"My husband and I went on golden triangle & Udaipur tour earlier this year.Our tour was very well organized. Our whole tour was very entertaining.Elephant ride at Amber in Jaipur was an unforgettable experience. The best part of our tour was the candle...

            Show more",5
1642,1642,1642,88877,"I completed the royal tour wth Rajasthan which I would recommend as good rather than great. It was well organised with a good driver and guides that helped me round every city and the extended leg into Pushkar and Udairpur was the best element which is...

            Show more",5
1643,1643,1643,196711,"We booked this tour via tour radar, implemented by MTA. Perfectly arranged.
Quite an amazing experience.
Better to do this when you are in good health.",5
1644,1644,1644,196711,"We had booked this tour through MTA. Our tour guide Deepak was awesome. 
He was knowledgeable, friendly and very responsible. Will surely recommend this tour to my friends. This was an awesome trip for me.",5
1645,1645,1645,112080,"I  took  this  tour  with my  friends who came  from Thailand.  Everything  thing  was organized with great  care.  The hotels  and resorts  were fine,enjoyed variety of cuisine - especially  the chicken  biryanis.  The  farewell dinner was so wonderful...

            Show more",5
1646,1646,1646,228736,"The tour was supremely well organised and the historic places we went to were beautiful. The programme was varied,...

            Show more",5
1647,1647,1647,228736,"A good tour that went quite smoothly.  A couple of the hotels didn't have hot water which put a dampened on the...

            Show more",4
1648,1648,1648,228736,"The Road to Jordan 16 day trip was wonderful.  The group was wonderful.  The guides were excellent, knowledgeable,...

            Show more",5
1649,1649,1649,205651,"Bout India tours planned our itinerary for a road trip across Southern India - covering historical places, temples, major cities and hill stations. We are very impressed by the Mysuru and Bengaluru palaces. We enjoyed visiting Hampi - learning the about...

            Show more",5
1650,1650,1650,80882,"Accomodation was very average - first hotel Taj Princess linen was dirty and the room was not very clean bathroom floor had grime on it. 
In Jaipur for 2 nights no hot water in the showers. 
Temple on Ganges hotel the shower fundraiser work. My fellow...

            Show more",2
1651,1651,1651,80882,"Gets Holidays were great from start to to finish going out of their way to ensure that the organization was seamless from start to finish.
Everything worked like clockwork being met on time in all stops by a local guide and driver and the staff from...

            Show more",5
1652,1652,1652,80882,"Jaipur was fascinating because of the magnificent architecture, it’s intriguing history and the fun of the elephant ride. Varanasi was also truly memorable, with its warren of streets and alleyways, and the opportunity to observe religious rituals,...

            Show more",5
1653,1653,1653,80882,"Don't usually write reviews but this tour left mixed feelings and therefore couldn't resist to quickly put one together. First of all, would like to mention my negative experience with GeTS before the tour even started since they wanted to charge us...

            Show more",2
1654,1654,1654,80882,"My husband and I choosed getsholidays for our travel to India because we red the good reviews on internet. The comunication was always good and in italian language with Vincenzo that works for la getsholidays in Delhi. The travel  organization was...

            Show more",5
1655,1655,1655,80882,"My wife and I did a 2 week tour of Northern India with GeTSHolidays in April. We were impressed with their organization - met at the airport and escorted to hotels, provided with a car and driver plus a guide where relevant. We received real personal...

            Show more",5
1656,1656,1656,80882,"We were totally satisfied with the services offered by the company. The driver (Sunil) was professional and friendly and was very punctual. He was quite aware of the tourist destination we visited. We had the pleasure to attend his cousin's wedding...

            Show more",5
1657,1657,1657,80882,"During Halloween in a group of 25 people I visited India for a week. GeTS Holidays organised an exceptional and unique trip for us. GeTS accompanied us in all our visits to Delhi, Agra and 
Jaipur. They gave us the golden chance to explore India at its...

            Show more",5
1658,1658,1658,80882,"This is my third time with GeTS Holidays and this company has always lived up to my expectations. I have to say, they are really good at their work and stand way ahead when compared to other online/ offline travel agencies. The preparations are minimal,...

            Show more",5
1659,1659,1659,136850,"We had a good time with Iqrar, he was very knowledable and professional, with a lot of stories from the history, he was also adepttable with the tour.",4
1660,1660,1660,136850,"hi
I am ethan and i book the tour from car rental
I supprised when i was saw the services of this company everything was perfact.

Highly recommended.",5
1661,1661,1661,136850,"We had a great time exploring the golden Triangle! Our driver Kailasi was very reliable, friendly and always smiling. The car is among the biggest tourist cars we‘ve seen and offers plenty of space for two people and luggage. The guides showed us around...

            Show more",5
1662,1662,1662,136850,"Our driver Maharaj Singh was very kind and a very safe driver. Maharaj and our tour guides were more than happy to alter our itinerary to our desires. He did his best to explain our surroundings when we did not have a tour guide in between the cities....

            Show more",5
1663,1663,1663,136850,"The tour was fantastic. Maharaj our driver was  excellent on the roads and ensured we always felt safe making our trip comfortable. Our tour guides were very informative and nadeem put in the extra effort to make sure we got the best Taj Mahal photos...

            Show more",5
1664,1664,1664,193330,I am female solo traveller from Australia and did this India Golden Triangle Tour and i am very happy with guides and driver that i hoped,5
1665,1665,1665,193330,Thank you so much for taking great care of us during our tour we loved the Amazing India Tours,5
1666,1666,1666,193330,"I have been recommended to Amazing India Tours by our friends in New Jersey who have do several tours of India with Company it is trustworthy, professional, honest company who was always ready to give best advice on our tour as we we were look for...

            Show more",5
1667,1667,1667,193330,"What a fabulous tour we had in India and loved Taj Mahal sunrise visit that was first highlights of India and guides truly professional and experienced, knowledgeable person.Hotels we opted for five star as we want to enjoy the true luxury of India...

            Show more",5
1668,1668,1668,193330,"We have booked this tour 6 months before in advance. we were welcome at airport by chauffeur and driven to hotel and did Taj Mahal sunrise visit along with professional trained guide who shared with us deep knowledge about monuments and did what we...

            Show more",5
1669,1669,1669,193330,"We arrived in Delhi from London own our on at our friends house in New Delhi to attend the wedding.

Later we decided to do tour of India so my friend's brother Michael who planed this wonderful journey to Taj Mahal with professional team of guides,...

            Show more",5
1670,1670,1670,190760,we arrived two days before our india golden triangle tour so that we can be ready by mind and body as well we are happy to do this tour,5
1671,1671,1671,190760,Udaipur City was highly recommended to me and it was my first tour of India so was very much worried about things how tour will be take care after arriving in Delhi I was very impressed and happy with all services,5
1672,1672,1672,190760,"Food was bit spicy in India we have seen cows and animals on the road but it was very lovely trip of India hotels has been nice and all has beautiful rooms.

Highly recommended.

Cheers
Konika, Washington",4
1673,1673,1673,190760,"We really wanted to cover Udaipur so this tour really fit for my self as I was single women traveller from Australia I was little worried how things will work with me in India as I have arrived in India and was very well taken care my private driver and...

            Show more",5
1674,1674,1674,190760,"Had lovely long tour of India and amazed by friendly people of company who did best for us.

Regards, 
Bella, Brisbane",5
1675,1675,1675,190760,"We had memorable experience of this tour and love to visit India ❤️ again.

Thank you!
David Booker, New zealand",5
1676,1676,1676,227334,Thank you so much for providing good driver and good guides in each city we enjoyed best India Golden Triangle Tour with tourradar and glad with we did it,5
1677,1677,1677,227334,Wonderful tour experience of best India golden triangle tour with Varanasi and I have enjoyed alot with this Amazing India Tours team and did great care of me during the the tour and happy with all services.,5
1678,1678,1678,227334,"It was good experience with best India Golden Triangle Tour with Varanasi and it was first time and we enjoyed alot and happy with all services.

Highly impressed with all the services provided by tourradar",5
1679,1679,1679,227334,"We are from Canada and booked best India golden triangle tour with Varanasi and we had private driver deepak who was with us for entire tour of india we visited Taj Mahal and took many photographs with our guide and did lunch in good restaurant and...

            Show more",5
1680,1680,1680,227334,"It was really wonderful tour of best India golden triangle tour with Varanasi and I was very much afraid being solo traveller but after completing tour with company people and they are very much professional annd lovely local guides in each city did...

            Show more",5
1681,1681,1681,227334,"It was memorable experiences of best India golden triangle tour with Varanasi and we selected deluxe package and enjoy the room comfort and many more and we had daily room breakfast in the hotel it was good before starting the tour and in each city we...

            Show more",5
1682,1682,1682,214131,"we have travelled to India from far country we have seen tours here but very few of them were able to provide great services as some tour operator want clients and they never focus on quality of hotels.

My friend susan recommended this company for...

            Show more",2
1683,1683,1683,214131,Wonderful guides in each city we saw many temples and monuments on the tour we are highly happy with hotels and driver but keep in mind three star hotel does not have good internet,3
1684,1684,1684,214131,I came on this tour as solo traveller from Spain I was bit nervous because of first time travelling in India after i met my driver Deepak and local guides who becomes very friendly to us  I am very much happy with all local guides an driver,5
1685,1685,1685,214131,"The tour was very enjoyable. The driver, guides and reps couldn’t do enough for us. The online booking was good and all queries answered quickly. The hotels were good all were 4/5 star. Everything Went smoothly. I would definitely use Tour Radar again.",4
1686,1686,1686,214131,Trip of a lifetime. The organization was tremendous and the Amazing India Tours guides were superb. Could not recommend them more highly.,3
1687,1687,1687,214131,Very good services and prices I loved all experience but it was very hot in month of july rest everything was good,4
1688,1688,1688,191098,"The driver and tour guides were excellent, very informative and friendly. Couldn’t do enough for us which was great. The hotels were excellent it was awesome luxury india golden triangle tour",5
1689,1689,1689,191098,"We did a 10 day tour (could be done in less, but we did not want to be rushed), the whole organisation of the tour and the correspondence went extremely well and all of our dealing with tourradar were well executed, we are 2 x active Pensioners. The...

            Show more",5
1690,1690,1690,191098,"It was an amazing experience. Services were top class throughout the tour. Team Amazing India Tours were always there to assist me. My driver Deepak was the best. He was a great driver and had amazing knowledge about good restaurants for meals. I highly...

            Show more",5
1691,1691,1691,191098,My name is Alex I have booked India golden triangle tour of 6 days from London and converted into private tour as this gave me so much flexibility.,5
1692,1692,1692,191098,Every hotels has been so good we liked car and driver alot which was with us for entire tour Thank you so much for your great effort to make my tour memorable,5
1693,1693,1693,191098,"Highly recommended to this Private Tour by our friends one of the best tour of India but every traveller needs reliable and best services tour provider of India.Amazing India Tours is really best company where you can discuss many things before booking...

            Show more",5
1694,1694,1694,191148,We have booked this india tour for my friends in Australia they were well received at airport and got best guides in each cities Thank you for taking good care of our friends,5
1695,1695,1695,191148,"I was solo women traveller from Australia wanted to cover All these favourite destination of my life but was not sure about company which company I should opt but this company was highly recommended to me by my friend Geeta who has been with this...

            Show more",5
1696,1696,1696,191148,India is lovely country and people bof India are very friendly and Taj Mahal is so much beautiful I am so sorry I am  not good writer overall I would say best tour of india,2
1697,1697,1697,191148,"I have been highly recommended to Amazing India Tours by my friend in Australia. Being a solo women traveller I was feeling scared but after meeting company staff at new Delhi airport all went smoothly and Amanda did great car of me all the time and...

            Show more",5
1698,1698,1698,103837,"Everything was enjoyable. I loved Kerala, the scenery, the culture and above all, the people. We had a wonderful driver, Mr Sigin, who was just great. I'd love to come back to Kerala and would love to have him as a driver again. The guides in Kochi and...

            Show more",5
1699,1699,1699,103837,I was happy to meet the beautiful nature and calm people of South India.  The guides and drivers were also very good and it was a fulfilling week.,5
1700,1700,1700,103837,"The Tour Leader and driver delivered the services in a truly remarkable manner - absolutely enjoyable, relaxing and smooth. Thanks Indian Escape!!",5
1701,1701,1701,103837,"Our trip to Kerala was fantastic. Sailing on houseboats and riding a tuk-tuk are just a couple of the numerous unique experiences we were treated to. It was truly a journey of lifetime for my group. Thanks, Indian Escape.",5
1702,1702,1702,103837,"Exploring the coastal colonial heritage AND tremendous
NATURAL beauty of Alleppey was an absolutely delightful heady experience. Thanks Rajiv FOR curating such a memorable tour.",5
1703,1703,1703,103837,Kerala gave us so many delightful memories. From exploring pristine sandy beaches and lush forests to experiencing life aboard a houseboat with delectable local cuisine and observing nature in the backwaters - this trip was an experience of lifetime.,5
1704,1704,1704,103837,"LOCAL experiences were the highlight of our tour, amongst various other delightful distractions. Visiting India IS always an enriching experience. We warmly thank Indian Escape.",5
1705,1705,1705,103837,Nature and culture has deep roots in the routine of Kerala and its people. We gained fond lifelong memories and and an perception of India!! Thanks Rajiv!,5
1706,1706,1706,103837,"Very good organization, timing and flexibility for specific needs.",5
1707,1707,1707,103837,Excellent trip. Very satisfied !!!,5
1708,1708,1708,196356,"The best travel agency. The planning and timing by the agency was great. 
Accommodation was also good at 3 star hotels. The package was reasonable. Thanks to MTA.",5
1709,1709,1709,196356,"We are so glad we booked through this My Tour Advisor agency. The views and guides were great. The tour was the best day of our trip. Everyone should go there.
Thanks to MTA Team for making my tour memorable.",5
1710,1710,1710,144156,Tamil Nadu il spettacolare and Kerala full of charme.,5
1711,1711,1711,144156,"We enjoyed our guide, Mannish and driver, Venkey.  Mannish spoke English well and is knowledgeable about Hinduism and the sites we visited. He was very attentive to our needs. Venkey negotiated the travel with  exceptional skill. All local guides were...

            Show more",5
1712,1712,1712,144156,"Kerala is a must in India. It is totaly different than other parts of the country : the nature, people, food, even driving manner))  Kerala is a pure joy to your eyes.",5
1713,1713,1713,144156,"We are  really enjoyed  Beach , Nature clean , food we love  again peace'full place",5
1714,1714,1714,144156,Leave your itinerary to MTA guys and they will make your journey memorable one.,5
1715,1715,1715,144156,"Poor use of my time.
Good plesant driver but inexperience.  Poor English. 
The structure of the tour was badly executed with parts being missed. Arriving to late to closing times. Arriving to early and waiting hours for a guide.Poor choice of guides....

            Show more",2
1716,1716,1716,144156,"The guide in CHENNAI was speaking so fast I could not understand his English. If not he tried to show me so many things and I thank him for that

The guide in Mahabalipuram was ok but he was not so knowledgeable
The guide in Pondhichery was better and...

            Show more",2
1717,1717,1717,144156,"Both Sathish (2 days) and Megesh (8 days) were excellent drivers and made us feel very welcomed.  They arrived exactly when arranged and the car was always clean and well stocked with water.

All the guides were extremely knowledgeable and we learned...

            Show more",5
1718,1718,1718,144156,Fantastic alternative tour. Great experience with many emotions. Wonderful guide,5
1719,1719,1719,185266,India is a bustling country with a lot to offer. Loved my experience travelling around this vast state.,5
1720,1720,1720,185266,I had a great time. India  is beautiful. The tour was well organised. The leader Kanchan was wonderful. Thankfully I booked tour ending a few days before coronavirus outbreaks caused travel restrictions in India.,4
1721,1721,1721,185266,"This was our third trip to India and every experience has been better than before. This trip wad just incredible, Rajasthan is definitely the best part of India and something that needs to be spent a lot of time in. I think what also helped us...

            Show more",5
1722,1722,1722,185266,"Amazing India Tours  arranged an absolutely fantastic trip for us. All the arrangements worked very well, the pickups and local information were great, the Hotels were wonderful and perfectly chosen, and also all had their unique qualities. We had a...

            Show more",5
1723,1723,1723,185266,Wonderful tour with excellent hotels and a first class Tour Services,5
1724,1724,1724,50985,"My Feb2020 Real Food Adventure by Intrepid was excellent   Our tour leader Abhi was very informative,helpful, flexible and an all around good guy.  There were only five of us on the tour so some days we would be driving and take a detour to see...

            Show more",5
1725,1725,1725,50985,"Shakti was a great guide ensuring that the clients were all comfortable knowing what was happening and he was always able to answer cultural and historical questions. Shakti also went out of his way to make sure the group was always satisfied. From the...

            Show more",5
1726,1726,1726,50985,"Shakti was very knowledgeable, flexible, helpful and attentive. The places we visited were generally interesting. The group all got along well and respected each other.",5
1727,1727,1727,50985,"Outstanding organisation of tour, especially the guide. I would also like to note the exceptional focus around food and restaurants and local cuisine",5
1728,1728,1728,50985,"Our guide, Chandrajeet, was fantastic. I cannot over exaggerate his level of dedication to not only our health and safety, but also to our enjoyment of the tour. There was no problem he could not solve and no request was treated as insignificant. His...

            Show more",5
1729,1729,1729,50985,"Best Intrepid trip I’ve been on. Fabulous guide, balanced & enjoyable itinerary, brilliant group!",5
1730,1730,1730,50985,"Our guide Chandrajeet was so knowledgeable and enthusiastic about his country and culture, it gave me a true insight into this wonderful country which I truly appreciate and will never forget",5
1731,1731,1731,50985,"Our tour guide Chandrajeet was phenomenal. He helped to create a group and family whilst on tour, as well as ensuring our safety and comfort at all times. The places we visited were amazing; but the way in which they were brought to life by Chandrajeet...

            Show more",5
1732,1732,1732,50985,"Overall just a fantastic experience. Chanderjeet was brilliantly knowledgable, open to any question and the itinerary worked well.",5
1733,1733,1733,50985,"Or your guide Chandrajeet, sites visited and events attended.",5
1734,1734,1734,132076,"Ashish and Kailash are a stunning couple, they guide us tru golden triangle with huge professionalism and quality, always on time, great knowledge about any fact and safety driving, the cleaning of car and also the great smile from both are priceless,...

            Show more",5
1735,1735,1735,132076,"Very good value for cost of tour. Disappointed I was the only guest.  Extremely happy with Neeraj my driver, he kept me safe and lee good care of me.",4
1736,1736,1736,81103,"The tour was very enjoyable. The driver, guides and reps couldn’t do enough for us.  The online booking was good and all queries answered quickly.  The hotels were good all were 4/5 star.  Everything
Went smoothly. I would definitely use Tour Radar again.

            Show more",4
1737,1737,1737,81103,A great tour with knowledgeable guides and reliable driver. Some of the hotels were not of the luxury standard we expected,4
1738,1738,1738,81103,"I think John Lenon wrote that is there is heaven on earth this is it...Though he was mentioning another part of India but I would like to correct him and say there is nothing like Rajasthan. This tour was just fantastic, we felt like royalty without...

            Show more",5
1739,1739,1739,81103,"This tour was a wonderful first look at Indian monuments and history.  The company, driver and guides all made sure we were comfortable and well fed in every location.  We are glad we selected this tour.",5
1740,1740,1740,81103,"Overall tourist destination sites where good .  Important that you have a good driver . Take precautions , as your driver and certain tour guides will lead you to shops where they get commissions and where they sell expensive items. I must emphasise...

            Show more",3
1741,1741,1741,81103,"We took up this took with an expectation to experience the hustle bustle of the colorful cities along with the view of a wonderful Taj Mahal, and we weren't disappointed. The Royal Jaipur with all the palaces and lakes were indeed something worth a...

            Show more",4
1742,1742,1742,193340,"Our main focus was on Goa and beaches with Taj Mahal visit as it was our second with Amazing India Tours we were quite happy with all services so we have choosen this company because of hotels quality and impeccable services that we had and absolutely...

            Show more",5
1743,1743,1743,193340,"Very good experience of india culture, food, people we are highly impressed with services of our driver Deepak who was with us for entire journey.

Regards,
Charlotte, Germany",5
1744,1744,1744,193340,"We wanted to this tour privately as want to organise all things as per our choice of hotels,. activities, sightseeing we were on honeymoon I would say places in this itinerary were fantastic for honeymoon travellers.

I was highly recommended to Amazing...

            Show more",5
1745,1745,1745,186595,"I am a tour operator myself and I needed a tour service for my clients from US. Since I wasn't going with the group I was looking for very reliable and honest service, and I found Amazing India Tours  company after a lot of research in Delhi. Amazing...

            Show more",5
1746,1746,1746,186595,"Deepak took us all through New Delhi, Agra and Jaipur with great ease and friendliness. Seeing the sights that we wanted was always a breeze and well-planned. He gave us suggestions on where to eat and shop, and while we visited great sights",5
1747,1747,1747,186595,"Great planned out program I traveled with my class and class teachers from Denmark. We had some amazing 12 days, with a great planned program, so we got to see different cities in north India. Also had a very nice and helpful tour-guide. Overall a great...

            Show more",5
1748,1748,1748,186595,Had lovely experience of india we are very much satisfied with services,5
1749,1749,1749,186595,"I loved Mumbai a lot as this place is my Hometown where I have grow up and did my schooling. Thank you Meera, for such a outstanding tour of India with your such a professional team of guide, driver Deepak was a great who showed more places than...

            Show more",5
1750,1750,1750,190766,We were four women and come from Germany for Yoga and Mediation tour and we haa all good hotels in each cities and loved Taj Mahal alot and we are very happy with Golden Triangle Tour,5
1751,1751,1751,190766,What a fabulous tour and I loved my yoga classes with professional trainer Amazing India Tours has been so professional to arrange everything for us we were group of 7 ladies from Australia and will travel with them again for next tour of india,5
1752,1752,1752,190766,Excellent tour provided by Amazing India Tours we loved our guide sanjay and we thanked to our our driver Deepak.who has been so caring for us,5
1753,1753,1753,190766,Just fantastic we loved 10 days tour with our private driver Deepak and took great care of us. no strees at all the hotels was provided for my family. Would highly recommend !,5
1754,1754,1754,190766,"After planning for a year, me and my wife and 8 other very close friends embarked on a tour of north India. Amazing India Tours was recommended to us by one of our friends. This tour company lived up to its reputation. It was a customized trip but they...

            Show more",5
1755,1755,1755,190766,"My wife and I started our research on our upcoming India tour by sending out a few inquires over holidays.

Garima from Amazing India Tours was the first to reply with full details and itinerary matching our request we had several email exchanges....

            Show more",5
1756,1756,1756,193328,we wanted to ecplore some forts and palaces area in rural rajasthan so this seems best India Heritage Golden Triangle Tour we had a private driver and car for india tour,5
1757,1757,1757,193328,"What a wonderful journey to India!

I did my alot of research to find best tour of India for my family of 7 people and we inquired about hotels so many tour operators but Amazing India Tours hotels was best and price too.

Happy with all services and...

            Show more",5
1758,1758,1758,193328,"A lot to see in this tour we really enjoyed visiting of local villagers and people that has been very kind towards us while welcoming to us.

We stayed in a very old forts that has been converted into hotels",4
1759,1759,1759,193328,Lovely journey to Know India culture and village experience we really enjoyed the tour and we made this as per our choices and hotels was great and overall all I would say trip has been very satisfying for all of us.,5
1760,1760,1760,193328,"This company has been recommended to us by my friend who lives in india.

We customized this tour as per our choices of hotels and other experience that we want to have on this tour.

Amazing India Tours was flexible, Trustworthy, Professionalism as...

            Show more",5
