,Destination_link,Review
920,8424,"Felt it was a different tour, but then it came all together.  Would have perhaps liked a more aggressive hill walk...

            Show more"
921,182436,"Wonderful Tour. 
Sri Lankan hospitality was amazing and people are super sweet. Thank you so much for everything....

            Show more"
922,182436,"The itinerary was well designed and it was an unforgettable memory of Sri Lanka. Shall definitely visit again to...

            Show more"
923,182436,"It was a fantastic experience, the country, the people, their entire culture. My driver was a charming person, very...

            Show more"
924,200014,"Hi had a great solo tour in Sri Lanka. It was a 5 night, six day tour to most of the top sites in central Sri Lanka...

            Show more"
925,200014,"A wonderful tour around southern Sri Lanka, Thasa was a great guide. Elephant orphanage the highlight. There is a lot...

            Show more"
926,204815,"Greg is by far the best trip manager I have ever had. He has an abundance of knowledge and appreciation for...

            Show more"
927,204815,The guide was superb the hotel in Tiberius could  have a better buffet
928,204815,"It's an experience not to be missed - a true ""bucket-list"" destination!

It was wonderful stepping back in time and...

            Show more"
929,245069,"It was a really amazing tour. We traveled last minute to Sri Lanka and as we just decided what we will do upon our...

            Show more"
930,198214,"Actually your was very good hitting all the highlights of Sri Lanka .. some places I would have liked to stay longer...

            Show more"
931,198214,Many places to explore within just one week.
932,192365,"Hi had a great solo tour in Sri Lanka. It was a 5 night, six day tour to most of the top sites in central Sri Lanka...

            Show more"
933,192365,"A wonderful tour around southern Sri Lanka, Thasa was a great guide. Elephant orphanage the highlight. There is a lot...

            Show more"
934,200212,"Hi had a great solo tour in Sri Lanka. It was a 5 night, six day tour to most of the top sites in central Sri Lanka...

            Show more"
935,200212,"A wonderful tour around southern Sri Lanka, Thasa was a great guide. Elephant orphanage the highlight. There is a lot...

            Show more"
936,126381,"Wonderful Tour. 
Sri Lankan hospitality was amazing and people are super sweet. Thank you so much for everything....

            Show more"
937,126381,"The itinerary was well designed and it was an unforgettable memory of Sri Lanka. Shall definitely visit again to...

            Show more"
938,126381,"It was a fantastic experience, the country, the people, their entire culture. My driver was a charming person, very...

            Show more"
939,182434,"Wonderful Tour. 
Sri Lankan hospitality was amazing and people are super sweet. Thank you so much for everything....

            Show more"
940,182434,"The itinerary was well designed and it was an unforgettable memory of Sri Lanka. Shall definitely visit again to...

            Show more"
941,182434,"It was a fantastic experience, the country, the people, their entire culture. My driver was a charming person, very...

            Show more"
942,228564,"Omg! What an amazing experience, from our awesome guide, to the beautiful locations, a variety of transport taken to...

            Show more"
943,228564,Very well organised with knowledgeable guide
944,228564,"Felt it was a different tour, but then it came all together.  Would have perhaps liked a more aggressive hill walk...

            Show more"
945,228565,"Omg! What an amazing experience, from our awesome guide, to the beautiful locations, a variety of transport taken to...

            Show more"
946,228565,Very well organised with knowledgeable guide
947,228565,"Felt it was a different tour, but then it came all together.  Would have perhaps liked a more aggressive hill walk...

            Show more"
948,205685,"Wonderful Tour. 
Sri Lankan hospitality was amazing and people are super sweet. Thank you so much for everything....

            Show more"
949,205685,"The itinerary was well designed and it was an unforgettable memory of Sri Lanka. Shall definitely visit again to...

            Show more"
950,205685,"It was a fantastic experience, the country, the people, their entire culture. My driver was a charming person, very...

            Show more"
951,228563,"Omg! What an amazing experience, from our awesome guide, to the beautiful locations, a variety of transport taken to...

            Show more"
952,228563,Very well organised with knowledgeable guide
953,228563,"Felt it was a different tour, but then it came all together.  Would have perhaps liked a more aggressive hill walk...

            Show more"
954,234660,"Hi had a great solo tour in Sri Lanka. It was a 5 night, six day tour to most of the top sites in central Sri Lanka...

            Show more"
955,234660,"A wonderful tour around southern Sri Lanka, Thasa was a great guide. Elephant orphanage the highlight. There is a lot...

            Show more"
956,101928,"Just returned from The Jewels of Sri Lanka tour and we had a great time.  Anando was so enthusiastic about his county's culture, history and people.  The 1 st couple of days were full on but we learned a great deal about Sri Lanka.  The tour was varied...

            Show more"
957,231954,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
958,198495,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
959,176244,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
960,176244,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
961,176244,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
962,126609,"We had an absolutely fabulous week. Our tour guide Vu couldn't have been more friendly and  informative and quickly...

            Show more"
963,126609,"Great people and a well thought out itinerary makes this a fantastic tour to discover Rajasthan.  India will...

            Show more"
964,159357,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
965,159357,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
966,159357,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
967,164438,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
968,164438,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
969,164438,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
970,140975,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
971,140975,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
972,140975,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
973,19279,"Nice tour of the important sights in Sri Lanka.  A bit more hilly (mountainous) than I expected from a 3 chili trip.  Hotels excellent.  Guide pretty good.  English sometimes difficult to understand and not well organized at times.  Meals good but at...

            Show more"
974,19279,"I keep getting asked if this was a trip Iof a lifetime, I kept thinking its the start of a lifetime of adventurous trips."
975,134572,"I had a great experience with Show Lanka Tours! I spent 20 days in Sri Lanka very recently and my tour was arranged by Show Lanka Tours. i wanted to have this tour mixed with relaxed and exciting activities. Mr. Janaka prepared the details of the tour...

            Show more"
976,155652,"We booked our trip to Sri Lanka for a week with Hellow Travel. Mr. Dhanuka was very professional and adapted the...

            Show more"
977,155652,"We had an amazing experience with Hello Travels for our family.  They were very accommodating and flexible as we had...

            Show more"
978,155652,"Very good service and hospitality. We did not face any issues during the entire tour.
All the arrangements were made...

            Show more"
979,180304,"we Are still,  after 12 days, in negotiation with Tour Radar.  We were told by Beauty Lanka Tour company that Tour Radar sent out incorrect itinerary.  
We were forced to pay SLR extra 34 000 each person before the driver would take us into first...

            Show more"
980,140473,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
981,140473,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
982,140473,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
983,168831,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I actually expected as a professional wildlife photographer. The team was perfect from the very first moment to the last and specially the guide...

            Show more"
984,169952,"We booked our trip to Sri Lanka for a week with Hellow Travel. Mr. Dhanuka was very professional and adapted the...

            Show more"
985,169952,"We had an amazing experience with Hello Travels for our family.  They were very accommodating and flexible as we had...

            Show more"
986,169952,"Very good service and hospitality. We did not face any issues during the entire tour.
All the arrangements were made...

            Show more"
987,205937,"i took part on Julain & Juan's first tuk tuk adventure in 2009 and i still cant stop thinking about it. Experienced...

            Show more"
988,205937,"Large Minority [external link removed in moderation] is an idea, and (in my opinion) the people behind that idea are...

            Show more"
989,205937,"The Lanka Challenge is the best way to test your fortitude, see a country ‘off the beaten track’ and interact with...

            Show more"
990,207306,"The experience was amazing.  They worked with me for a personal experience and made things so simple.  Educated and...

            Show more"
991,207306,"Excellent hotels and locations.  Agate Travel was very responsible.  We did have two credit cards stolen and used —...

            Show more"
992,207306,"A really good tour! The team were so helpful organising extra days after the tour for us to explore on our own and...

            Show more"
993,241144,Good organization - had a nice tour with a friendly guide!
994,241144,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
995,241144,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
996,210340,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
997,179991,"The experience was amazing.  They worked with me for a personal experience and made things so simple.  Educated and...

            Show more"
998,179991,"Excellent hotels and locations.  Agate Travel was very responsible.  We did have two credit cards stolen and used —...

            Show more"
999,179991,"A really good tour! The team were so helpful organising extra days after the tour for us to explore on our own and...

            Show more"
1000,141125,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1001,141125,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1002,141125,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1003,141126,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1004,141126,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1005,141126,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1006,169366,"We are so happy to have spent our Christmas vacation with Serendib Roots and we honestly want to say we are humbly...

            Show more"
1007,169366,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I...

            Show more"
1008,169366,"This tour was amazing! Although walking through some places was hectic for us, the chauffeur guide and the agency...

            Show more"
1009,198489,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
1010,240053,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
1011,191125,"We are so happy to have spent our Christmas vacation with Serendib Roots and we honestly want to say we are humbly...

            Show more"
1012,191125,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I...

            Show more"
1013,191125,"This tour was amazing! Although walking through some places was hectic for us, the chauffeur guide and the agency...

            Show more"
1014,150943,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1015,150943,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1016,150943,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1017,190742,"We are so happy to have spent our Christmas vacation with Serendib Roots and we honestly want to say we are humbly...

            Show more"
1018,190742,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I...

            Show more"
1019,190742,"This tour was amazing! Although walking through some places was hectic for us, the chauffeur guide and the agency...

            Show more"
1020,239756,Good organization - had a nice tour with a friendly guide!
1021,239756,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
1022,239756,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
1023,171240,Good organization - had a nice tour with a friendly guide!
1024,171240,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
1025,171240,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
1026,152931,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
1027,152931,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
1028,152931,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
1029,179155,"The best vacation of my life all thanks to Tour Blue specifically our driver and guide, Mr. Danesh Silwa. He was very...

            Show more"
1030,179155,"Excellent experience. In Sri Lanka all credit goes to Mr. Danesh Silva who was our guide and driver throughout the...

            Show more"
1031,179155,"Gives a fantastic look at the whole of Sri Lanka , particularly the North."
1032,186757,"We booked Discover Sri Lanka Beauty private package with ASY Tours Sri Lanka, during our tour, their service was...

            Show more"
1033,186757,"We booked 14 days tour with ASY Tours. The communication was easy and the price rather fair. The car war clean and...

            Show more"
1034,186757,"Great tour, well organised and it is a lovely country."
1035,142309,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1036,142309,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1037,142309,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1038,214018,"A great way to see quite a bit in a short space of time. Wicky was an excellent guide, a very friendly individual...

            Show more"
1039,214018,"Our trip through Sri Lanka was driven with Ruwinda who was a very careful driver and he has lots of experience and...

            Show more"
1040,214018,"Amazing tour with a fantastic guide (Vicky) who spoke fluent English. He was very friendly, always telling jokes and...

            Show more"
1041,238481,"The best vacation of my life all thanks to Tour Blue specifically our driver and guide, Mr. Danesh Silwa. He was very...

            Show more"
1042,238481,"Excellent experience. In Sri Lanka all credit goes to Mr. Danesh Silva who was our guide and driver throughout the...

            Show more"
1043,238481,"Gives a fantastic look at the whole of Sri Lanka , particularly the North."
1044,244562,Good organization - had a nice tour with a friendly guide!
1045,244562,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
1046,244562,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
1047,170393,"We are so happy to have spent our Christmas vacation with Serendib Roots and we honestly want to say we are humbly...

            Show more"
1048,170393,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I...

            Show more"
1049,170393,"This tour was amazing! Although walking through some places was hectic for us, the chauffeur guide and the agency...

            Show more"
1050,178536,"Our tour of Sri Lanka was absolutely incredible and amazing. The itinerary was perfect, everything we did went above everything we expected. There were so many highlights, activities and so many memories for a lifetime. Perfect for honeymooners who want...

            Show more"
1051,178536,"This tour is a great choice if you like nature, treks, and soft adventure. Amazing landscapes and friendly people."
1052,163361,"We are so happy to have spent our Christmas vacation with Serendib Roots and we honestly want to say we are humbly...

            Show more"
1053,163361,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I...

            Show more"
1054,163361,"This tour was amazing! Although walking through some places was hectic for us, the chauffeur guide and the agency...

            Show more"
1055,147155,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
1056,147155,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
1057,147155,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
1058,184466,"Perfect Day Tour for Solo & Travellers who are in love to connect with new travellers !
The Guide was so friendly and...

            Show more"
1059,184466,"I loved every second of our tour. We got to experience so much of Sri Lanka, and the best part of the experience was...

            Show more"
1060,184466,"A Trip For Lifetime !

Everything was perfectly organised and we never had a thought as strangers since day 1 ,
The...

            Show more"
1061,191016,"We are so happy to have spent our Christmas vacation with Serendib Roots and we honestly want to say we are humbly...

            Show more"
1062,191016,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I...

            Show more"
1063,191016,"This tour was amazing! Although walking through some places was hectic for us, the chauffeur guide and the agency...

            Show more"
1064,191176,"We are so happy to have spent our Christmas vacation with Serendib Roots and we honestly want to say we are humbly...

            Show more"
1065,191176,"I traveled as a solo traveler for the first time to Sri Lanka and this tour gave me with all the experiences I...

            Show more"
1066,191176,"This tour was amazing! Although walking through some places was hectic for us, the chauffeur guide and the agency...

            Show more"
1067,176240,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
1068,176240,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
1069,176240,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
1070,226498,Well organised and flexible
1071,226498,"Excelent tour! The idea of a homestay tour is genius! Totally affordable, we got a chance to experience ""real Sri...

            Show more"
1072,226498,"Interesting place, but some of the infrastructure needs modernising. Of course this is not something the tour can...

            Show more"
1073,213772,"I found the tour an easy pace, except for sigirya rock, the only reason I didn't do the climb was because I have a fear of heights. Great variety of activities, ancient cities, relaxing beachside, hill country and much more. I highly recommend this tour."
1074,147715,"Actually your was very good hitting all the highlights of Sri Lanka .. some places I would have liked to stay longer...

            Show more"
1075,147715,Many places to explore within just one week.
1076,33163,"The knowledge, humour, care, and honesty or our tour leader, Sujee and our driver was exemplary.We felt very secure and enriched by their whole hearted attention to detail, and to highlighting the wonderful and enlightening  experience of their beloved...

            Show more"
1077,33163,"A wonderful, jam-packed week, I enjoyed every moment.What was the most inspirational moment of your trip?Riding an elephant has to be top on my list, but the variety of things we did involving the local people really gave me a feel of the real Sri...

            Show more"
1078,33163,"The trip of a life time. I did not think possible to fit so much in such a short time.What was the most inspirational moment of your trip?Although the trip was very comfortable (the hotels were fantastic) I enjoyed being able to meet the local people as...

            Show more"
1079,33163,"Sri Lanka is a small country and it's possible to enjoy a variety of experiences and environments in a short time, weather and poor road conditions permitting. Our group was only 12 and everyone got along very well, so that made for an excellent fun...

            Show more"
1080,33163,"Exodus planned an outstanding school trip for us. They tailored it to our needs, looked after us really well, with the pplanning before we went and while we were there.  We would strongly recommend them for your trip (whatever or wherever it is). What...

            Show more"
1081,33163,"A good mix of exercise and sightseeing. When I arrived in the hotel in Colombo I did not get any advice on how to pass the new year's eve, so I just said happy new year to the hotel personnel, see the fireworks  and go to bed. After I understood that...

            Show more"
1082,33163,"Beautiful country. I did not expect it would be so beautiful: landscapes, fauna, flora, people, food. I recomend this trip for everybody as this country has everythng .What was the most inspirational moment of your trip?Knuckles Range, it was hard but...

            Show more"
1083,33163,"A very enjoyable week which enabled you to experience a variety of cultural and social aspects of Sri Lankan life.What was the most inspirational moment of your trip?Climbing to the summit of the Lion Rock was exciting. The views from the top were...

            Show more"
1084,33163,"A very enjoyable week which enabled you to experience a variety of cultural and social aspects of Sri Lankan life.What was the most inspirational moment of your trip?Climbing to the summit of the Lion Rock was exciting. The views from the top were...

            Show more"
1085,33163,"A short trip around central Sri Lanka which amazingly packs in the highlights without being too rushed.What was the most inspirational moment of your trip?Bike riding around local villages with a buffet lunch in the middle of knowhere!Elephant riding on...

            Show more"
1086,153993,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1087,153993,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1088,153993,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1089,156152,"Our Guide was mister Ruwan, who was very friendly did a great job. Although my friend didn‘t speak English very good,...

            Show more"
1090,153978,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1091,153978,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1092,153978,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1093,142714,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1094,142714,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1095,142714,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1096,72869,"Sri Lanka is an amazing country with beautiful, happy people. Our tour guide, Amara, was awesome and I highly recommend this trip."
1097,154079,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1098,154079,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1099,154079,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1100,142937,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1101,142937,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1102,142937,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1103,153269,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1104,153269,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1105,153269,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1106,153958,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1107,153958,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1108,153958,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1109,198465,"Actually your was very good hitting all the highlights of Sri Lanka .. some places I would have liked to stay longer...

            Show more"
1110,198465,Many places to explore within just one week.
1111,142179,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1112,142179,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1113,142179,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1114,199916,"My 15 day Escorted Tour of India with UncleSam Holidays met and surpassed my expectations. Thank you Amit Tomar. From...

            Show more"
1115,199916,"The India Highlights with Varanasi is a busy trip, but it gets you to all the main sights effortlessly. It was an...

            Show more"
1116,199916,"Deepak was an amazing tour manager, he has good knowledge about India! We all had such a great time and the...

            Show more"
1117,199920,"My 15 day Escorted Tour of India with UncleSam Holidays met and surpassed my expectations. Thank you Amit Tomar. From...

            Show more"
1118,199920,"The India Highlights with Varanasi is a busy trip, but it gets you to all the main sights effortlessly. It was an...

            Show more"
1119,199920,"Deepak was an amazing tour manager, he has good knowledge about India! We all had such a great time and the...

            Show more"
1120,238479,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more"
1121,238479,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more"
1122,238479,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more"
1123,141128,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1124,141128,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1125,141128,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1126,217992,"Omg! What an amazing experience, from our awesome guide, to the beautiful locations, a variety of transport taken to...

            Show more"
1127,217992,Very well organised with knowledgeable guide
1128,217992,"Felt it was a different tour, but then it came all together.  Would have perhaps liked a more aggressive hill walk...

            Show more"
1129,142669,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1130,142669,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1131,142669,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1132,199888,"My 15 day Escorted Tour of India with UncleSam Holidays met and surpassed my expectations. Thank you Amit Tomar. From...

            Show more"
1133,199888,"The India Highlights with Varanasi is a busy trip, but it gets you to all the main sights effortlessly. It was an...

            Show more"
1134,199888,"Deepak was an amazing tour manager, he has good knowledge about India! We all had such a great time and the...

            Show more"
1135,142052,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1136,142052,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1137,142052,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1138,153283,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1139,153283,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1140,153283,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1141,197987,"Actually your was very good hitting all the highlights of Sri Lanka .. some places I would have liked to stay longer...

            Show more"
1142,197987,Many places to explore within just one week.
1143,142729,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1144,142729,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1145,142729,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1146,142950,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1147,142950,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1148,142950,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1149,153986,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1150,153986,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1151,153986,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1152,177117,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more"
1153,177117,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more"
1154,177117,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more"
1155,153944,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1156,153944,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1157,153944,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1158,153968,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1159,153968,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1160,153968,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1161,142563,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1162,142563,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1163,142563,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1164,142658,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1165,142658,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1166,142658,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1167,199892,"My 15 day Escorted Tour of India with UncleSam Holidays met and surpassed my expectations. Thank you Amit Tomar. From...

            Show more"
1168,199892,"The India Highlights with Varanasi is a busy trip, but it gets you to all the main sights effortlessly. It was an...

            Show more"
1169,199892,"Deepak was an amazing tour manager, he has good knowledge about India! We all had such a great time and the...

            Show more"
1170,199903,"My 15 day Escorted Tour of India with UncleSam Holidays met and surpassed my expectations. Thank you Amit Tomar. From...

            Show more"
1171,199903,"The India Highlights with Varanasi is a busy trip, but it gets you to all the main sights effortlessly. It was an...

            Show more"
1172,199903,"Deepak was an amazing tour manager, he has good knowledge about India! We all had such a great time and the...

            Show more"
1173,2595,"Omg! What an amazing experience, from our awesome guide, to the beautiful locations, a variety of transport taken to...

            Show more"
1174,2595,Very well organised with knowledgeable guide
