,index,Unnamed: 0,Destination_link,Review,Sentiment Score
787,788,788,28324,"We took a day-long tour of Death Valley with Indy in April 2022. A great day – saw Death Valley from Dante’s Peak and Zabriskie Point, the Bad Water Basin and the Devil’s Golf Course in the valley, the Artist’s Pallet, the Salt flats, and much more....

            Show more",5
788,789,789,28324,"starstarstarstarstar
Our group did the Death Valley day tour with Indy. He was so informative and it was a great experience! We were able to see beautiful sights, took plenty of pictures, and learned some things along the way. Highly recommend!",5
789,790,790,28324,"Amazing death valley
Guide was great! So knowledgeable . Very concerned about our safety. Beautiful scenery. Didn't expect to like it so much. I would do this trip again.",5
790,791,791,28324,"Great experience
Indy was a great tour guide full of facts and trivia. He was an expert on Death Valley and everything was timed perfectly for the trip. Definitely recommend!!!",5
791,792,792,28324,"This trip was so much better then we even expected. Death Valley was on our bucket list and Joel made the day so much more interesting with his knowledge of the area and fun with his many entertaining stories. We would highly recommend this tour. The...

            Show more",5
792,793,793,28324,"Joel was a terrific guide, he added so much to our experience with his numerous fun and interesting stories. This tour was so much better than expected, I would highly recommend it !",5
793,794,794,28324,"Thoroughly enjoyed my day out in death valley. Extremely well organized trip with a very knowledgeable guide (Joe). We had sufficient time at every stop , my favourites were Dante’s view and Zabriskie point.",5
794,795,795,102412,Many places covered well... And the tour director had good knowledge of the places we visited,4
795,796,796,102412,"It was a nice tour. The itinerary was good, perhaps have more time at each site. Pace quite rapid sometimes, just the time for photos. At the same time there was so much to see, the only way would have been to lengthen the trip which was already long. I...

            Show more",4
796,797,797,52252,"I can only rate the hotels as good, because, some did not have safes or fridges and one was in a VERY noisy area",3
797,798,798,52252,The itinerary was good although would have liked more time in Memphis and Nashville. Would have been much better to meet our group on day 1 as there were a number of single travellers and we were left hanging for 3 days.,3
798,799,799,52252,"Wonderful except for non-arrival of shuttle Buena Vista Hotel to Orlando Airport and Sheraton New Orleans.  Buena Vista hotel very run down and in need of upgrade.  Sheraton New Orleans worst hotel staff I have ever experienced - surly and unwilling to...

            Show more",3
799,800,800,52252,"All wonderful except shuttle company used Sheraton Buena Vista to Orlando Airport - non-arrival -and that hotel and Sheraton New Orleans.  Sheraton Buena Vista badly in need of upgrade - very shabby areas,.  Sheraton New Orleans staff surly and not...

            Show more",3
800,801,801,52252,"Been on many luxury tours and this particular one was value for money and most enjoyable included tours & optional extra tours just one mishap which caused a great deal of stress when we where leaving Orlando our transfer failed to arrive had to...

            Show more",4
801,802,802,52252,"great trip,  nearly 2 weeks but over too soon!",4
802,803,803,52252,"Great tour, made better by our guide Kris.",5
803,804,804,52252,Different styles of music encountered.  Excellent guide and bus driver.  Very good optional excursions.  Comfortable travel and accommodation.,5
804,805,805,52252,"The Old South and Florida tour was great. Very well organised, good itinerary and inclusions, hotels were comfortable and close to night activities (not always centre of town), the guide was excellent and very knowledgable.  Would recommend this trip to...

            Show more",5
805,806,806,204656,Still looking for a refund on this trip as it was cancelled for lack of travelers.,1
806,807,807,205951,The tour guide was fantastic and so was the driver. Our only complaint was not all rooms were clean.,4
807,808,808,205951,We saw many of the most spectacular landforms in the area. Every day was better and better! Thoroughly recommend this itinerary.,5
808,809,809,205951,"Excellent trip that covered so much over 12 days, covering 9 States and over 3,000 miles. Lots to see and do. Excellent Tour Director and very safe driver. Excellent sights along the way. Most of the hotels were very good, many with very comfortable beds.",5
809,810,810,209445,A lot of travelling but you get to see a lot in a short amount of time. Excellent guides!,5
810,811,811,240007,"Loved everything about the tour, great itinerary, transport, hotels, food and most of all our guide was wonderful...

            Show more",5
811,812,812,240007,Tim was the VERY best— so informative and fun and related to each person in our small group,5
812,813,813,240007,"Our tour guide Don.  He was  helpful informative and considerate!  Many thanks to Don for making this trip a...

            Show more",5
813,814,814,224708,"While it's a bit of a whirlwind tour of Utah, the trip is well planned and well spaced. Our guide Robin was very...

            Show more",4
814,815,815,224708,"Fabulous experience, small group",5
815,816,816,224708,"I would like to add that the communication between tour radar and us was poor. No notice of change of first night...

            Show more",2
816,817,817,239990,"Loved everything about the tour, great itinerary, transport, hotels, food and most of all our guide was wonderful...

            Show more",5
817,818,818,239990,Tim was the VERY best— so informative and fun and related to each person in our small group,5
818,819,819,239990,"Our tour guide Don.  He was  helpful informative and considerate!  Many thanks to Don for making this trip a...

            Show more",5
819,820,820,51920,Great tour! Excellent guide! Wonderful time!,5
820,821,821,51920,Great trip with a lot of adventure!,5
821,822,822,51920,"A fantastic tour! Our guide, Pat, was great.  Really went out of her way to get us all the excursions we wanted.  Our favorite part was the whale watching.  I highly recommend doing this tour in the winter months when the humpbacks are there breeding.",5
822,823,823,51920,"My review is better than good but not quite excellent. Our tour director Pam was very good about disseminating information to our group, getting us where and when we needed to be, and sharing local knowledge about the areas we visited. She made...

            Show more",3
823,824,824,104093,"Guide is well-informed, flexible, kind, attentive and a good, careful, considerate driver. Vehicle is well-equipped and comfortable. Rest stops are spaced appropriately. Some accommodations are great, all are good. Native American guides add much to the...

            Show more",5
824,825,825,104093,"The seemingly infinite knowledge of Jason's awareness of
tour industry sites and enthusiasm for detail.",5
825,826,826,222589,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela),5
826,827,827,222589,"Stunning places! Our tour guide was very informative as well as inclusive. This led to a comfortable environment and...

            Show more",5
827,828,828,222589,Had a great week and we were so blessed to have Denali show itself.. Weather was great!,5
828,829,829,82372,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care of any problems quickly. Everything went very smoothly and we learned a lot and saw many beautiful and historical sites. I would highly...

            Show more",5
829,830,830,82372,"Nice bus with a very capable driver, very good travel destinations, great director that knew how to get his travelers engaged, very personable health advisor, and rotating seat everyday help learn and enjoy other people on this trip.",5
830,831,831,82372,First time we have traveled with Trafalgar and we were very pleased. Our tour director was outstanding.,5
831,832,832,82372,Beautiful scenery with lots of wonderful stops. The bus was very comfortable and our tour director and driver were both outstanding,5
832,833,833,82372,It was well planned. we enjoy it.,4
833,834,834,82372,"There was not sufficient time given to stopping to view the scenery; the key point of taking the tour for me was to see the colours of the leaves. The itinerary included too many stops to find your lunch, allowing about 15 minutes to look at some shops...

            Show more",2
834,835,835,82372,"This was a fabulous tour - great scenery and outings, lovely meals, appropriate accommodation and a first class tour director (Dave S).  Highly recommended.",5
835,836,836,82372,"Professional, knowledgeable, excellent customer service. This is my 4th tours with Trafagar within the last 8 years. I'm very pleased with their consistent professionalism, the service, the foods, the hotels.",5
836,837,837,222533,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela),5
837,838,838,222533,"Stunning places! Our tour guide was very informative as well as inclusive. This led to a comfortable environment and...

            Show more",5
838,839,839,222533,Had a great week and we were so blessed to have Denali show itself.. Weather was great!,5
839,840,840,52232,The trip met and exceeded our expectations.,5
840,841,841,52232,"This tour gave us lots of free time to explore and relax. Organization of travel was good and hotels used were nice...

            Show more",5
841,842,842,52232,Lisa was great! We will definitely recommend her and hope to be able to travel with here again in the future!,5
842,843,843,200097,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were...

            Show more",4
843,844,844,200097,The four-island tour with Trafalger was wonderful.,5
844,845,845,200097,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care...

            Show more",5
845,846,846,217852,"The itinerary was well-planned. There were many long drives, but the group I travelled with made it fun and lively....

            Show more",4
846,847,847,232099,The tour was well organized and everything needed was provided.,5
847,848,848,232099,"Out tour guide Merrin was very knowledgeable and articulate.  She was warm and welcoming and helpful.  We felt taken...

            Show more",5
848,849,849,93492,The tour guide was fantastic and so was the driver. Our only complaint was not all rooms were clean.,4
849,850,850,93492,We saw many of the most spectacular landforms in the area. Every day was better and better! Thoroughly recommend this itinerary.,5
850,851,851,93492,"Excellent trip that covered so much over 12 days, covering 9 States and over 3,000 miles. Lots to see and do. Excellent Tour Director and very safe driver. Excellent sights along the way. Most of the hotels were very good, many with very comfortable beds.",5
851,852,852,224074,"This trip to California has, once again, provided an amazing experience to visit new, beautiful places in a safe and organized way I would not have on my own. I love the people I met there and our CEO was absolutely amazing. After a rather tough year...

            Show more",5
852,853,853,62090,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
853,854,854,62090,"It was great!!
Travis Hanks is the best!!!!",5
854,855,855,62090,"This was a great tour, I highly recommend",5
855,856,856,57331,"Loved everything about the tour, great itinerary, transport, hotels, food and most of all our guide was wonderful with amazing knowledge of places we visited and the music we experienced.Fabulos vacation.",5
856,857,857,57331,Our tour guide Don.  He was  helpful informative and considerate!  Many thanks to Don for making this trip a wonderful trip.,5
857,858,858,57331,"Great places - Nashville, Memphis, Graceland, Tupelo, New Orleans to visit.
Music venues was excellent.
Accomodations were very good.
Best of all, one of the best tour leaders I ever had, Anita Lester worked very hard to make this a trip to remember.",5
858,859,859,134394,The trip met and exceeded our expectations.,5
859,860,860,134394,"This tour gave us lots of free time to explore and relax. Organization of travel was good and hotels used were nice...

            Show more",5
860,861,861,134394,Lisa was great! We will definitely recommend her and hope to be able to travel with here again in the future!,5
861,862,862,238536,"Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice...

            Show more",5
862,863,863,238536,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and...

            Show more",4
863,864,864,239175,"Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice...

            Show more",5
864,865,865,239175,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and...

            Show more",4
865,866,866,222534,"Just perfect! I got to know so many nice people and doing a trip like this together was a perfect opportunity. The best way to travel, especially as a solo traveler, even if you?re underaged and everything is already organised. The National Parks were...

            Show more",5
866,867,867,165013,Guides and activities - professionalism at its best.,5
867,868,868,165013,"This was an amazing tour! Emily was brilliant she had loads of recommendations in all of the places we stopped in and...

            Show more",5
868,869,869,225504,"Great tour with Rushmore, Crazy Horse and Deadwood being favourites. Summer temps but not too hot. Stayed at one hotel and undertook daily trips. Leisurely with easy walks.",4
869,870,870,225504,"As a whole, tour was good. 
But with quite a bit of luck, we barely escaped being a disastrous one. 
When we were taken for the buffalo 🦬 watch, open air jeeps were found to be lacking in keeping the occupants safe.  Most of the jeeps lacked protective...

            Show more",3
870,871,871,225504,"The Tour Director, Program content, Bus Driver, Timing and Hotel were excellent
 The food was very good and the connecting tour contractors.

There seem to be a disconnect on sending some kind of black valise and name cards as I didn't and others didn't...

            Show more",4
871,872,872,225504,Great trip. Our tour leader Chuck went out of his way to make sure we were well taken care of.,5
872,873,873,225504,Had a very nice trip.,4
873,874,874,225504,"When we arrived in Rapid City on the 25th, we were met by Marian Roy, Collette's Tour Manager who was in charge of this particular tour.  Can't say enough about Marian's way of sharing her knowledge of the area and making us want to hear and learn more....

            Show more",4
874,875,875,225504,"Meal service was very slow at hotel.The second dinner together was terrible (cold,slow coming ).",1
875,876,876,225504,"Good itinerary; I would have preferred to not drive up to Belle Fourche as it meant we had only 30 minutes at the hotel before leaving for dinner. But the rest of the itinerary was very good. Was not pleased with Kol restaurant: service poor and food...

            Show more",3
876,877,877,223216,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
877,878,878,223216,"It was great!!
Travis Hanks is the best!!!!",5
878,879,879,223216,"This was a great tour, I highly recommend",5
879,880,880,119060,Enjoyed the trip overall,4
880,881,881,119060,"In summary: helplessness, greed of the company and discrimination. On the first day of the tour the director makes you sign a document on covid health of which he does not give you a copy.  You share a room with a woman who spends several days...

            Show more",1
881,882,882,118103,Guides and activities - professionalism at its best.,5
882,883,883,118103,"Overall the trip was amazing. My tour tour guide Steph was great she was really knowledgeable knew what she was talking about and she really helped us out on what to do, she also was very approachable and friendly. The citi S themselves were amazing...

            Show more",5
883,884,884,82259,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were...

            Show more",4
884,885,885,82259,The four-island tour with Trafalger was wonderful.,5
885,886,886,82259,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care...

            Show more",5
886,887,887,198915,"Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice...

            Show more",5
887,888,888,198915,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and...

            Show more",4
888,889,889,230882,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
889,890,890,230882,"It was great!!
Travis Hanks is the best!!!!",5
890,891,891,230882,"This was a great tour, I highly recommend",5
891,892,892,217218,"The itinerary was well-planned. There were many long drives, but the group I travelled with made it fun and lively....

            Show more",4
892,893,893,209446,Verry nice but a bit stressfull,3
893,894,894,209446,"Great experience with a fun group of people. You get to see local sights and bars you might not run into travelling by yourself. The tour guide was very knowledgeable of the areas we visited. There are plenty of activities to choose from with...

            Show more",5
894,895,895,192945,Guides and activities - professionalism at its best.,5
895,896,896,192945,"This was an amazing tour! Emily was brilliant she had loads of recommendations in all of the places we stopped in and...

            Show more",5
896,897,897,192868,Best way to see America,5
897,898,898,192868,Emily was a great tour guide!! Great info on all places visited!,5
898,899,899,192868,"Loved it, it was just harder having to join an existing tour half way - Emily (Guide) and Jeff (Driver) were the best!",4
899,900,900,192868,"Had an amazing trip! Our trip leader Emily was an absolute gem and for me is one of the reasons it has made the trip unforgettable. Very knowledgeable and professional when required but also very fun, friendly and approachable throughout the entire trip.",5
900,901,901,192868,Emily was amazing and organised everything so well! A great trip.,5
901,902,902,192868,"The tour was amazing and we saw some amazing place I especially loved Emily she way amazing and very informative about all of our destinations and gave the best recommendations on what to see and do as well as where to eat, she was the best tour guide...

            Show more",5
902,903,903,192868,"The tour was excellent. I had a fantastic time, the itinerary was amazing  and the optional extras were top quality. We had the best tour guide (Emily) and bus driver (Jeff) which really helped make the tour so enjoyable",5
903,904,904,192868,"This was my first Contiki trip and travelling solo and all I can say is wow!!!. I had the time of my life. I have meet so many amazing people, and have experienced some unbelievable sights. Thanks to Kade for conducting such a smooth and fun tour. His...

            Show more",5
904,905,905,192868,"It was a great way to see the country, learn the history and experience things the way a local would",5
905,906,906,192868,What a time! Perfect mix of fun activities and interesting history and culture of the country. Kade was awesome!,5
906,907,907,229845,"Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice...

            Show more",5
907,908,908,229845,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and...

            Show more",4
908,909,909,118491,"The Yellowstone Base Camp tour was excellent. We covered a wide variety of Yellowstone sites from the popular attractions to beautiful but less frequented locations. Our guides, Chris Rapich and Ed Cochran, were great. They provided a lot of information...

            Show more",5
909,910,910,51762,"Great trip, we'll organized and good accommodations",5
910,911,911,51762,"The experience was great . We had an excellent tour guide Linda, who made all obstacles disappear and went all ways to provide us with unforgettable experience",5
911,912,912,51762,Our tour guide John his kindness and professionalism,5
912,913,913,51762,"Excellent:  Monterey Aquarium, Ferry across Lake Tahoe, breakfasts at Marriott Marquis, Yosemite tram and scenery, Bus driver - Greg, hotel after Yosemite, Tenaya??
Good to Very Good: Guide Sharon was new and tried very hard

Horrible and should be...

            Show more",5
913,914,914,192404,It was Excellent! Our tour manager was the best!,5
914,915,915,222487,Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice trip.,5
915,916,916,222487,"Disappointed. Did not have a 100% Premium Experience as described.Both Adrian (tour director)& Bob (driver) were great.Sites were beautiful. Excursions Ok.Most Hotels a 4 star except the last 3.  I  have decided to stop my evaluation for public review....

            Show more",2
916,917,917,88073,"This is a extremely beautiful, and useful experience for anyone who spends time in the outdoors. I learned so much not only from the courses but also through the overwhelmingly amazing people this trip attracts.",5
917,918,918,88073,"I can’t imagine getting WFA certified anywhere else. Jarod was so much fun and an amazing teacher. We practiced doing different scenarios and learned so much about leadership and working together as a team. The cascade mountains were the perfect...

            Show more",5
918,919,919,88073,"The WILD (Wilderness International Leadership Development) trip this spring surprised me in the best ways possible. I went into it just wanting a chance to play in the snow and learn a little bit about wilderness first-aid. But what I got out of it was...

            Show more",4
919,920,920,88073,This program is an incredible investment that provides technical skills and builds a strong foundation for leadership development. Our guides were amazing and I thoroughly enjoyed the format both in and out of the classroom!,5
920,921,921,88073,"Best guides, amazing views, and learned so much more than I expected! Practicing everything we learned was so beneficial to my understanding and I couldn’t have asked for a better experience with GIVE!",5
921,922,922,88073,"Every experience I have with GIVE exceeds my expectations! I went into this trip excited (but weary of the snow and intensity of the learning process) and as always the guides made the process SO smooth. I learned so many leadership and wilderness...

            Show more",5
922,923,923,88073,"This is my third trip with GIVE Volunteers, and even though GIVE is known for volunteering, this trip had a different element that I was excited to participate in. The WILD course did everything it said it would and more. I had the opportunity to learn...

            Show more",5
923,924,924,88073,"GIVE's Wilderness First Aid course has been the first time in a long time that I have enjoyed learning.  This course opened my eyes to many scenarios and gave me a strong sense of knowledge.  When I went in December 2021, it was during the first...

            Show more",5
924,925,925,88073,"WILD was a great experience where you gain WFA training and certification, as well as leadership skills that are applicable to anything in life. The accommodations, food, guides, and everyone involved added even more to the experience, making it one to...

            Show more",5
925,926,926,88073,"WILD was an incredible experience. Not only did I gain my WFA certification and invaluable leadership skills, but I also learned a lot about myself in the process. This program also allowed me to build lasting friendships in one of the most beautiful...

            Show more",5
926,927,927,237266,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
927,928,928,237266,"The tour was amazing, great and tour guides:).",5
928,929,929,237266,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
929,930,930,237264,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
930,931,931,237264,"The tour was amazing, great and tour guides:).",5
931,932,932,237264,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
932,933,933,207270,A wonderful tour with the right amount of activity. The tour guide was informative with a good sense of humor!,5
933,934,934,131948,"Excellent.  The guide, Bruce, and driver, Mark worked everything out and it was very smooth sailing.",5
934,935,935,224703,"While it's a bit of a whirlwind tour of Utah, the trip is well planned and well spaced. Our guide Robin was very...

            Show more",4
935,936,936,224703,"Fabulous experience, small group",5
936,937,937,224703,"I would like to add that the communication between tour radar and us was poor. No notice of change of first night...

            Show more",2
937,938,938,228877,"Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice...

            Show more",5
938,939,939,228877,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and...

            Show more",4
939,940,940,224975,"Best vacation ever! Loved not planning any of the details. We just showed up. Our tour guide Andrew was the best. He...

            Show more",5
940,941,941,224975,"Appreciated the tour director and driver .
Schedule was good as well as accommodations.  I especially liked that we...

            Show more",4
941,942,942,222958,Guides and activities - professionalism at its best.,5
942,943,943,222958,"This was an amazing tour! Emily was brilliant she had loads of recommendations in all of the places we stopped in and...

            Show more",5
943,944,944,210615,Guides and activities - professionalism at its best.,5
944,945,945,210615,"This was an amazing tour! Emily was brilliant she had loads of recommendations in all of the places we stopped in and...

            Show more",5
945,946,946,224787,"While it's a bit of a whirlwind tour of Utah, the trip is well planned and well spaced. Our guide Robin was very...

            Show more",4
946,947,947,224787,"Fabulous experience, small group",5
947,948,948,224787,"I would like to add that the communication between tour radar and us was poor. No notice of change of first night...

            Show more",2
948,949,949,161656,"The accommodations, transportation, food, and sites were excellent.  My tour was well-organized and the directors were terrific!  The tour/trip was so more than I expected!",5
949,950,950,161656,"The level of service was outstanding, from hotels, food, and information to all of the fun. This was our first tour and we were not sure if we would like it, but we are hooked!",5
950,951,951,161656,"Great tour guide and other personnel.  Most hotels adequate to very good, especially the Trapp Lodge.  Food adequate for the most part.  Overall, a very nice trip and the colors were fantastic!",4
951,952,952,161656,We had a great time.  Also thinking about the customer and we made great friends,5
952,953,953,161656,It was okay. Wished we did not spend so much time on the bus.The sights were great. Izmir great. The stone houses amazing.,3
953,954,954,161656,"Great itinerary, great tour! Jerry was the BEST coach driver, from Yankee Coaches! Just a GREAT person!",5
954,955,955,161656,"The tour was well organised, guests were treated well and information provided by Cyndi (Cynthia) Cramblett was very useful. Cynthia was resourceful and knowledgeable on all the places visited and there was a consistent flow of information on the places...

            Show more",4
955,956,956,161656,"Loved every minute of the tour. An added bonus was the extra leg room. Our TD was superb, so knowledgeable and knew how to be a friend but a TD at the same time. We had great fun and travelled with so many lovely people. Unfortunately we missed the real...

            Show more",4
956,957,957,124375,"It was pretty close to the description given. But I could have done with longer times for outdoors activities. Like the Thursday when we did thatcher pass could at least have gone back n a two mile walk or a guided tour of the mine. Did not know why we...

            Show more",3
957,958,958,124375,"Good but not for the faint-hearted.  Long drives & early starts.  As much action as you want in your free time.  Variety of accommodation, some rather basic.  Circuit gives good snapshot of Alaska in a short time & packs in a lot.",4
958,959,959,124375,"There was much too much time on the road. Much of it over dirt roads. The accommodations were poor to average. Dali was great. The other locations were average & not worth the travel time or the low quality of the accommodations. 

The Guide Batina was...

            Show more",2
959,960,960,124375,I would have liked Homer to be included in the holiday. Also I think the tour of the Kennecott Mine should have been included in the holiday,3
960,961,961,51899,"Our tour guide, Barbara Buryiak, was exceptionally knowledgeable.She was always pleasant and was able to navigate some issues that popped up during the tour—i.e. road closures to certain areas, navigating the fact that the Old Town Trolley does not run...

            Show more",4
961,962,962,51899,"There was much information, history given.  At times the pace was too fast; as I think back now that I am home the various places are kind of a blur.  Several places we were just not given enough time to explore, local guides seemed pressured under...

            Show more",3
962,963,963,51899,"Great tour host and great driver.  Scott was very informative with historic and personal information.  Preplanned meals were good and in historic settings, ship, tavern, lodge.  The buss was kept very clean, however I would have thought the air vents...

            Show more",4
963,964,964,163066,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were...

            Show more",4
964,965,965,163066,The four-island tour with Trafalger was wonderful.,5
965,966,966,163066,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care...

            Show more",5
966,967,967,164872,Thoroughly enjoyed the tour,5
967,968,968,165006,"Citypass was late coming through until I chased it and hotel had an issue with the single supplement so tried to charge me again for a room trying to make me refund with Contiki. Spoiled the start of my trip so had to chase Contiki when I just had...

            Show more",2
968,969,969,51894,"Our tour guide, Barbara Buryiak, was exceptionally knowledgeable.She was always pleasant and was able to navigate some issues that popped up during the tour—i.e. road closures to certain areas, navigating the fact that the Old Town Trolley does not run...

            Show more",4
969,970,970,51894,"There was much information, history given.  At times the pace was too fast; as I think back now that I am home the various places are kind of a blur.  Several places we were just not given enough time to explore, local guides seemed pressured under...

            Show more",3
970,971,971,51894,"Great tour host and great driver.  Scott was very informative with historic and personal information.  Preplanned meals were good and in historic settings, ship, tavern, lodge.  The buss was kept very clean, however I would have thought the air vents...

            Show more",4
971,972,972,169409,"What can I say...just fantastic!
You won't go wrong with this tour or this company! Next year California with Travelling Tme to join others from our group...friends for life!",5
972,973,973,169409,"Had a blast...great group, great company!
We visited everywhere we wanted, had loads of time to explore and never felt rushed like otber tours we have been on.
Travelling Time are really flexible and a friendly company...will be back next year on...

            Show more",5
973,974,974,188641,"Loved everything about the tour, great itinerary, transport, hotels, food and most of all our guide was wonderful...

            Show more",5
974,975,975,188641,Tim was the VERY best— so informative and fun and related to each person in our small group,5
975,976,976,188641,"Our tour guide Don.  He was  helpful informative and considerate!  Many thanks to Don for making this trip a...

            Show more",5
976,977,977,221748,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were...

            Show more",4
977,978,978,221748,The four-island tour with Trafalger was wonderful.,5
978,979,979,221748,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care...

            Show more",5
979,980,980,209444,has more of a school trip and the on-site care should be improved,3
980,981,981,209444,"I just returned from the 14-days West Coast Tour. It was a great trip!! I had such a good time, saw so many...

            Show more",5
981,982,982,209444,"I’ve just come back from the Coyote West Coast tour and it was brilliant! The itinerary covered everywhere we wanted to go (and a little bit more) and got the balance right between seeing enough different places without feeling too rushed. Equally, it...

            Show more",5
982,983,983,209444,"I had a great time on this trip. The group was really friendly and great to travel with, as was our guide. We covered a lot of ground in two weeks but it still felt like we got to see all the major sites in each place. Good accomodation and activities...

            Show more",4
983,984,984,209444,"Such a fun experience! Guides were so friendly and helpful. Super accommodating to our needs (being under 21 and on a longer, more budget trip). Great inclusions on the trip as well as a lot of flexibility to do your own thing. They pack in so much but...

            Show more",5
984,985,985,201582,"Bamba Travel was the only tour operator which responded and agreed to help me plan my tour in Hawaii. Although I...

            Show more",4
985,986,986,201582,"Great tour!!
Our guide, Eduardo, was extraordinary with his knowledge and passion. He was also very entertaining....

            Show more",5
986,987,987,132336,"Great trip, included a lot of quirky additions along the way. The tour director, Barbara, was knowledgeable and emanated absolutely love and joy for her country. The group were also a delight to be around, we gelled together well which added to the...

            Show more",4
987,988,988,132336,"The tour guide, John, made the trip fun, entertaining, and he was so knowledgeable of the route",4
988,989,989,132336,"I really liked the fact that this tour covered a big cross section of America ranging from very small country towns right through to some of the biggest cities. I also appreciated the several side excursions that we made away from Route 66. -(eg Las...

            Show more",4
989,990,990,132336,"did the route 66 tour with cosmos and we enjoyed every bit of it and would'nt hesitate to recommend it to anyone . very friendly ,and not hard to fit in .by the end of the trip it was very sad to say good bye to everyone from all over the world .some of...

            Show more",3
990,991,991,132336,Very good tour with lots to see. Tour Guide was a very professional lady who took good care of us and provided a lot of background information. Even if you are not overly interested in Route 66 it is a good way to travel across the US.,4
991,992,992,232956,"Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice...

            Show more",5
992,993,993,232956,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and...

            Show more",4
993,994,994,168825,"Got to be the best music tour ever! Brilliant holiday visiting the three most well known streets in America. Loads included, and loads to do and see - with plenty time to see everything. If you are looking for a value for money music cities tour - this...

            Show more",5
994,995,995,168825,We had a great time and would recommend it to anyone who loves music. We found Nashville very friendly and this tour was right up our steet.,5
995,996,996,168825,"So much to do, so many great memories to make, you will not be disappointed.
Amazed at how the groups that left various airports in UK and Europe met in Nashville within a few hours.",5
996,997,997,168825,"We had never taken this kind of tour before so was a bit dubious but we are so glad we went on the southern style tour. The tour is great and Lynda, Rachael and Shawn are fantastic going above beyond for everyone - even on their day off!",5
997,998,998,169280,Had a great time with everyone on this tour. Dollywood was definately a highlight fir us. Great company throughout and loads of laughs. Don't hesitate to book a Travelling Time Tour...they will look after everything for you.,5
998,999,999,239330,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were...

            Show more",4
999,1000,1000,239330,The four-island tour with Trafalger was wonderful.,5
1000,1001,1001,239330,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care...

            Show more",5
1001,1002,1002,238110,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
1002,1003,1003,238110,"It was great!!
Travis Hanks is the best!!!!",5
1003,1004,1004,238110,"This was a great tour, I highly recommend",5
1004,1005,1005,223292,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were...

            Show more",4
1005,1006,1006,223292,The four-island tour with Trafalger was wonderful.,5
1006,1007,1007,223292,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care...

            Show more",5
1007,1008,1008,202526,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were...

            Show more",4
1008,1009,1009,202526,The four-island tour with Trafalger was wonderful.,5
1009,1010,1010,202526,"I had a very good experience. The hotel stays were fantastic. Todd our tour guide was very informative and took care...

            Show more",5
