,Destination_link,Review,Sentiment Score
87,144076,"5 stars. 
We went on a 11 day tour of Egypt  visiting the cities of Cairo, Luxor, Aswan, Abu Simbel and  added two additional days visiting Alexandria and additional sites of Cairo. Before the trip, we had some concerns about visiting Egypt, but the...

            Show more",5
88,2263,"Ask for Mostafa as your tour guide because he is an awesome tour guide. He is professional and caring. Mostafa is energetic and knowledgeable and he does his best to enjoy your challenging Egypt trip. Mostafa is supportive and well-behaved which made...

            Show more",5
89,2263,"The whole tour was very well organised.   Our guide Mo was very knowledgeable and passionate about the places we went to see.   He knew all the tips and tricks to miss the crowds and how to deal with the locals trying to sell us their wares at each of...

            Show more",5
90,2263,"Traveled as a solo female to Egypt. Felt safe. This was an amazing trip and exceeded all my expectations. Travel Talk was the travel agency and it went well. Saw amazing sites. Only thing more time to shop and support the locals. Otherwise it was great...

            Show more",5
91,2263,"Loved this tour from start to finish. The booking process was straightforward and questions dealt with promptly.  On arrival at Cairo airport Muhammad helped us get our visa, change money etc which was very welcome at 3am. Our tour guide Safi provided...

            Show more",5
92,2263,"Overall the trip was incredible, I had a amazing experience travelling around Egypt.

The tour guide (Momo Daddy) was very informative and passionate about the history. He was extremely helpful.

However, I didn't get picked up from the airport, when i...

            Show more",4
93,2263,"This was a great tour to see all the highlights of Egypt. Our guide, Momo, made our experience 100 times better. He went above and beyond throughout the trip and his passion and knowledge of Egypt made seeing the sites much more engaging and...

            Show more",5
94,2263,"We had a great experience with TravelTalk. Everything was well organized, our tour guide Adham was very knowledgeable and made our experience enjoyable. Would highly recommend TravelTalk.",5
95,2263,Deano was a fantastic guide!,5
96,2263,"The tour was very interesting and very well organised and over all a lot of fun!!! The tour guide was just excellent, good fun and knew everything. Great Tour",5
97,2263,"Outstanding trip from Travel Talk. The Venda was very well planned and organized so as a tourist we didn’t have to worry about anything. Everyone from TT was friendly and there were plenty of activities for everyone. One of the best things about the...

            Show more",5
98,14262,"This tour was amazing! Ehab was the tour guide and he was fantastic. He went above and beyond to make sure we did everything we wanted to do, even outside of the itinerary. 100% recommend this tour to anyone but definitely recommend to any solo female...

            Show more",5
99,14262,"Ehab is the best guide! Felt really safe throughout the tour and went to so many sites from pyramids, temples, cruises, and more. It's great to not have to plan anything.  I also did the abu simbel and scuba diving add on which was really fun and worth....

            Show more",5
100,14262,"Covered a lot of things to see in such a short time. George, our guide was excellent. Everything we saw was great, hotels were fine. The only thing I did not like was the bus we were in. We had 14 people and were relegated to a small bus with no leg...

            Show more",4
101,14262,"Tour was excellent and exceeded expectations. Highlight was the tour guide Mina whose organisation, knowledge and interation with the group was excellent. The group size of 18 was good too.
The breakfast boxes were a low light and the nubian dinner...

            Show more",5
102,14262,"Just book it! This adventure allowed us to see 85% of Egypt’s greatest treasures in just 9 days. It’s not for the faint of heart, you’re go go go and exhausted the whole time - but it’s so worth it! It’s an adventure!
Our beautiful tour guide Mina was...

            Show more",5
103,14262,"This tour was incredible value for money and was an eye opening education into the wonders of ancient Egypt. Our exceptional tour guide Mina Magdy was not only a wealth of information at every site we went to,  and we went to a lot, he was also a very...

            Show more",5
104,14262,"Overall pretty good experience with expat, from pickup at Cairo airport. Expat representative were accompany us from exchange money to went through custom. To the bus that sent us to oasis hotel. Very helpful. 
And they have member in hotel to help us...

            Show more",4
105,14262,Much history seen with busy schedule of the Nile Jewel Tour. Covered a lot of ground in nine days. Enjoyed the cruise.,4
106,14262,"This tour is spectacular! The antiquities are amazing, the Giza pyramids are just tip
Of the iceberg , thank you Nabil for being the best EGYPTOLOGIST.",5
107,14262,"Nabil / Tiger tour guide outstanding!  Very informative, helpful and excellent keeping tour together and organized.  Best we’ve worked with on prior Expat tours.  Egypt itinerary was great - all the big sites.  Well worth it",5
108,228650,"If you are anything like me, you will have read a number of reviews before making this large purchase—it is a big deal trusting folks to make your trip in an unfamiliar country enjoyable, relaxing, and safe. I am pleased to say that you need not look...

            Show more",5
109,228650,"The tour was full of activities and opportunities to explore beyond what is planned. We had a fun tour guide, Hassan, who was very energetic and kept us going on longer days. The boat was comfortable and the food was tasty. Ahmed Fawaz picked me up from...

            Show more",4
110,228650,"Overall, impressed with the cities, sites, cruise and in-depth knowledge of the Egyptologists. Was disappointed with a couple things: 100% understand the travel time to Abu Simbel, but to only be given an hour, we missed one of the temples. Also, the...

            Show more",3
111,228650,So beautiful and so much to see from start to finish!  A must see and an experience!,5
112,228650,"Great experience! I recommend adding the optional tours especially the hot air balloon. The days are long but worth it. The tour guides are a wealth of information. Shout out to Ahmed for keeping order with any unexpected complications including when...

            Show more",5
113,228650,"The trip was excellent inmost respects. Our guides were generally well versed and professional. One negative was that there was no choice for rooms on the cruise ship.  Rooms aft and close to the engine compartment were loud and at times exhaust from...

            Show more",4
114,228650,"Very poor communication on tour leaders with the tour group. Left the group on our own at the Aswan airport without letting us know the meeting point when arrive Cairo airport.
Our group was seperated into two boats at Luxor without advance notice!",1
115,228650,"The tour was recommended highly to us. It was fantastic “trip of a lifetime”. Very well planned from start to finish with good food, exceptional & knowledgeable tour guides. 
Would recommend it to anyone!
Jeff.",5
116,228650,"Was a great tour.
Communication from tour guides was spasmodic.
Not advised that hotels were DRY.",2
117,228650,"Footstep of the Pharaohs was a fantastic tour for my first time in Egypt. From the booking process till all the way through the tour was made simple with tour radar and getaways Egypt. Everything was as planned and really gave us peace of mind knowing...

            Show more",5
118,192861,"The trip was crammed with too many activities so that it was exhausting.  Cairo is polluted and crowded.  I suggest one day in Cairo: pyramids in the morning and the Egyptian museum in the afternoon.  Also, we were taken to too many “demonstrations” of...

            Show more",2
119,192861,"Great tour, great people, great prices",5
120,192861,"Jus got back from my Legends of Egypt tour and it was a blast. What a trip. Planet tours really knows how to treat a visitor. 

From the pick up at the airport, until you board the plane home, you are treated like the only visitor to Egypt. My...

            Show more",5
121,192861,"Very in depth itinerary with lots of temples visited along the way. 
Dalia in Cairo was great as was Shenouda in Luxor. Cruise was lovely on the Esmeralda, nice staff",4
122,192861,"We had an unforgettable trip with Planet tours. The guides were fantastic especially Shenouda! He went above and beyond, making sure that all our activities met our expectations. He even organized a birthday cake for me! I couldn’t give the trip a 5...

            Show more",5
123,192861,"We were very happy with our tour as we had booked just a week before we left for Egypt ( cutting it fine)
Experience was better than expected the co-ordinator Omar was available on What’s app if we had any questions. Madeline in Cairo was very...

            Show more",5
124,192861,"It was amazing trip. I learned a lot. From the time we got to Cairo airport (May12) until we left Cairo ( May 21), Tourradar was taking care of us. We didn’t need to be worry about anything or plan for anything.
Thank you Tourradar for organizing such...

            Show more",5
125,192861,Best itinerary and great guides!  Stop looking and book it now.,5
126,192861,"After searching through hundreds of tours, we found this one from Planet Tours. They take you to see more sites than most, even much more expensive tours! We booked our tour for mid-November and it was the best decision. We even booked 2 additional...

            Show more",5
127,192861,"this was a great tour, marco organized this for me, and it was excellent, and when above and beyond for me. my guides hiatham and Emma, were great very knowledgeable  and took the time to explain  things and and developed a time lime of events so I...

            Show more",5
128,230867,"Highly recommend this tour, got to see all the places we wanted to see without waiting in big lines as they timed arriving well for each place. Accommodation was great and being in a smaller tour group allows you to see things much quicker than the big...

            Show more",5
129,230867,"Breath taking experience, recommendation 200%!
I think that every person on this planet should take and have this trip! Our guide Alaa made sure we have everything we need and more! He brought us knowledge of Egypt like I think nobody would. He took us...

            Show more",5
130,230867,"If you are planning to visit Egypt, do not hesitate when booking this package with Holiday in Egypt! My husband and I just got back from our honeymoon and we are so glad we did it. Before the trip, the company was responsive to all my messages - I had...

            Show more",5
131,230867,"I had a great week on this tour. Lots of amazing sights packed into the itinerary. Accommodation at the Nubian Guest House, Nile river boat and hotel in Luxor were all excellent. The tour guide Alaa was knowledgeable, engaging and passionate about...

            Show more",5
132,230867,"This was a dream trip for my mom and I and we were not disappointed, thanks to the Holiday in Egypt team. We arrived a day early and had a small issue but Alaa and Bob handled it quickly. The itinerary is arranged well so that you can see all the...

            Show more",4
133,230867,"This was a tiring but very enjoyable trip. The accommodation was good and the trips were excellent and worth the early starts. Alaa was an excellent guide, very knowledgable and passionate about ancient Egypt. He was also very helpful and went out of...

            Show more",4
134,230867,"Had a great time on the Goddess Hathor tour offered by Holiday in Egypt.  Keeping in mind that you're traveling in Egypt and that minor hiccups will occur, Alaa went above and beyond in accommodating all the requests made by the group to make sure...

            Show more",5
135,230867,"Fantastic tour! We saw and did soooo much. Be prepared for a packed itinerary as well as some early morning starts. Khaled was great as our guide throughout, and Bob (our driver in Cairo) was wonderful. Both very personable and helpful. Thank you to all...

            Show more",5
136,230867,"The first day the tour company waste one hour to collect ticket money and tips. Someone did not participate in every activities and not had the ticket money refund, it is not fair.",1
137,230867,"The tour was great. Guide was working hard and did the best he can. But when we booked tour was expected maximum to...

            Show more",3
138,134152,"Good cruise trip to see all the key temples and sites, Very Informative!
The tour was really fun and very interesting. Khaled our tour guide, he was very informative, accomadating, and on time with our schedulewas very engaging and tried super hard to...

            Show more",4
139,134152,"Don't do it! The tour guides were nice, but the train and the boat were old and filthy. Probably the only cruise where you lose weight.",1
140,134152,Overall I enjoyed the trip.,4
141,134152,"Amazing Cruise and Tour
Had an amazing experience! Mr. Khaled was an amazing guide! The itinerary was well
done and the service was amazing. We got personalized service for all our tours. The
cruise and the food was really good as well. Highly recommend...

            Show more",5
142,134152,"Saw a lot on my trip, once in a lifetime experience!...however first tour guide joked he was going to kidnap me, second tour guide came onto me several times and tried to rip me off for an additional activity I changed my mind about (tickets were not...

            Show more",2
143,134152,"Our visit to Egypt was a wonderful experience generally.We really didn`t know what to expect before our 
arrival.The Egypt Best Tours Rep met us at Airport late at night,No Problems,and thanks Islam.
Dosa was our Tourguide in Cairo.Thanks Dosa for our...

            Show more",5
144,134152,"Our family of 4 (including an 8 and 12 year old) had a wonderful time exploring Egypt on this tour. We were able to see all the sites in a short window of time as well as relax on a lovely river cruise. Our guides were fantastic and very informative -...

            Show more",5
145,134152,"We had a great time touring Egypt with fantastic and informative guides Abdelbaset aka Abdo (in Cairo) and Talaat Abdo (in lower Egypt to Luxor). We were able to see all the main sites and landmarks and had a comfortable stay on the cruise. There was so...

            Show more",5
146,134152,"This tour is super flexible and everyone was very nice and knowledgeable. Some of the days are very long if you do the optional tours. You get to see a lot of the best sights in Egypt. Peter also arranged a camel ride for us in Giza, the trip to Abu...

            Show more",5
147,134152,"Το ταξίδι μας στην Αίγυπτο ήταν εμπειρία ζωής. Σε αυτό βέβαια βοήθησαν όλοι οι άνθρωποι που οργάνωσαν και έκαναν αυτό το ταξίδι αξέχαστο. Από τους ξεναγούς στο Cairo και το Aswan, έως και το προσωπικό στην κρουαζιέρα μας στον Νείλο, ήταν πάντα εκεί να...

            Show more",5
148,45553,"Tour guide was nice and knowlegeable.
Destinations were all great.
Buffet was great.
Accomodations were good.",5
149,45553,"This was a very well organised tour and you will cover a lot in 9 days.  This is a fast paced tour so just be prepared for the early mornings (3am wake up calls) and long days. Our tour guide Ray was amazing and so knowledgeable. Abu Simbel and the hot...

            Show more",5
150,45553,"I had a wonderful tour with Ray, our tour guide in March.  Timeless Tours did an excellent job with logistics, communication, hotel/resorts, and transportation. They were super helpful with all the questions I sent them before the tour.  They were great...

            Show more",5
151,45553,"The tours were great! Fast-paced experience, which is typical of these types of tours. We visited all the highlights and it was awesome to see things I’ve dreamt of since I was a kid.  Great value for the money. Food was decent, except bagged...

            Show more",5
152,45553,"Great trip with excellent egyptologist guide Ray. He was very knowledgeable an personable, went the extra mile on several occasions. It was great value for money and have nothing negative to add. Will definitely book again with Timeless Tours.",5
153,45553,"Very organized.  We really enjoyed the Nile cruise,but allthaccomodations were excellent  Our tour guide was knowable and friendly.   We had a great time.",4
154,45553,A very pleasant experience for our first river cruise. Totally enjoyed and recommend it to anyone who wants to do the Nile River cruise.,5
155,45553,"I loved the whole tour right from the initial planning everything went very smoothly 
Ash our tour guide in Egypt was excellent I loved his knowledge of the Ancients and the love of his country also a great sense of humour",5
156,45553,Fantastic value for money. Action packed. Covered all the desirable sites. Great bonding experience with other fellow travellers.,5
157,45553,"The Nile River Tour was Excellent. There were a few little things that could have been different, but that is just me personally so I will rate it a total of 5 stars. Our tour guides Medhat and George was absolutely wonderful and funny, they gave great...

            Show more",5
158,45598,"What an amazing experience with wonderful people! We had Ray as our tour guide. He was so knowledgable, extremely helpful and caring! It’s a very active holiday so bring comfortable shoes. I recommend buying the adds upon purchasing the the tour,...

            Show more",5
159,45598,"This is a great way to see the famous sites in Egypt. Our tour guide helped us all so much, from helping us change money, to get SIM cards for our phones, to any issues with the hotels, and communications with locals. I felt totally safe and able to...

            Show more",5
160,45598,"We had a very cohesive group that got along very well. We also enjoyed our guide Ash. He did a good job telling us about the great historical places we visited. Accommodations in both Cairo and Hurghada were nice. The Cruise Line, The Jewel of the Nile,...

            Show more",4
161,45598,"Hotels: staff and waiters very attentive, minor problems with AC, water pressure, and water temperature; Food: buffet style, excellent; Cruise ship superb (food, staff, rooms); sleeper train from Cairo to Aswan: poor to bad (sink not working, room not...

            Show more",3
162,45598,"What an amazing tour! Our guide, Ray, was knowledgeable, helpful with anything we needed and made the entire tour very fun. 
The accommodations were clean and nice and we were able to maximize our time and get the most of the trip by using the tour...

            Show more",5
163,45598,"I have no words to describe this tour. The tour was seamless from pixup at the airport to drop off. Accommodations were great and the staff really made the trip. Our tourguide Remon was the highlight of our trip. At every site and place that he visited...

            Show more",5
164,45598,"I did the ten day Nile cruise tour but added three days at the end of the tour, opted for Abu Simbel and the upgraded flight as well as an additional flight back to Cairo from Hurghada instead of the mini van.  I also did the optional Nubian village...

            Show more",3
165,45598,Mins was a fantastic tour guide! I had a blast being in his group,5
166,45598,"Mina was very good with explaining the different places we visited. He was very good with answering questions.  He was always with you and if you needed something he would make sure you got it. He always made us feel safe. The whole tour was great and i...

            Show more",5
167,45598,"Absolutely loved it! It was a great balance between busy days and some relaxing, and all of the accommodations were lovely. The small group size was fantastic! Would highly recommend doing the Abu Simbel and flight option for add-ons as well :)",5
168,138884,A life time experience. Travelled with my wife and 2 kids aged 13 and 11. The tour was very well organized and we have been accompanied by very professional and knowledgeable Tourist guides.,5
169,138884,"I will never bokk travel through tour radar or vacations to go again.  The Nile Cruise started out with 21 but gradually four dropped off and the remainder were all american apart from myself - a couple and then 14 in one extended family group who ended...

            Show more",1
170,138884,"Do it. Great itinerary. Amazing, knowledgeable guide.",5
171,138884,"We had a fabulous time, but hectic, full on everyday.
Our tour guides, Michael who made our transition through the airport at Cairo on arrival and departure, was fabulous. Making what could have been a quite stressful time very easy. 👏👏👏Michael.
Our...

            Show more",4
172,138884,"We absolutely loved our time in Egypt and this busy, well planned and insightful tour ensured that we saw as many sites as we could in 8 days! Being on the ship was the best part for us as there we got to meet other guests from other tours, the food...

            Show more",5
173,138884,Very good and comprehensive trip.,5
174,138884,It was such a wonderful week of exploring Egypt! Very helpful guides and made the arrival/ departure of flights so smooth. Thank you Mansour and Michael!!,5
175,138884,"Overall we had the best time and really enjoyed our tour of Egypt! Everything was very well organised and we saw and experienced so many wonders of Egypt! The hotel in Cairo was good, although we were downgraded from an 5 star to an 4 star hotel with no...

            Show more",4
176,138884,Excellent tour and very good guides like Abraham and Michael   The Cairo hotel was very good and so was the boat.  The tours start early  so be prepared for a long day,5
177,138884,"The tour was amazing once on a life time trip my tour guides were great hats off to Tamar in Cairo he was amazing a true gentleman will have to defo recommend him very hot in July try and avoid , river Nile cruise again amazing great service and...

            Show more",5
178,45558,"This tour was absolutely amazing! Our tour guide, Reymond, was so professional, knowledgeable, fun and super organized and timely. I would recommend this to anybody wanting to explore Egypt. The hotels and Nile Cruise were very clean and had great...

            Show more",5
179,45558,"It was an amazing experience, very well organized. Our guide ramez was very knowledgeable and caring . He really United everyone. I would just suggest to people to not take the train. If you're gonna spend extra, just get a plane.  The Nile cruise is...

            Show more",5
180,45558,"We travelled with Timeless Tours on Wonders of the Pharoahs from 22 Feb to 3 March 2023.
Thanks to GEORGE BASHER our tour guide we had the most fantastic time. From the first day to the last day he organised everything to perfection. From our group's...

            Show more",5
181,45558,"Looking at all the reviews, we decided to book the Wonders of the Pharaoh tour. It didn’t meet our expectations and looked misleading in many ways. 
Accommodations - Average hotels and resort choices. The Oasis in Giza needs major updates, repairs and...

            Show more",2
182,45558,"Very good tour, saw all the major highlights of Eygpt. Some long days but happens with most tours. The Timeless team from the moment you land till they drop you off at the airport are first class. Our tour guide was Methad, very informative and very...

            Show more",4
183,45558,"So happy with this tour! 

As a single female traveler, I was worried about safety and logistics, so this tour was great! 

I loved the itinerary and the people I met, and was so happy with my choice! Miriam, our tour guide, was super accommodating of...

            Show more",5
184,45558,"We had a fantastic time with Timeless tours, The Wonders of Pharaohs! The tour hit all the major high points, safe transportation and our Guide, Medhat was exceptional! Medhat was patient, kind and above all knowledgeable! We were a family of 4...

            Show more",5
185,45558,"It was an incredible experience, with rich itineraries,Egypt having a fabulous history. The organization was excellent, from all points of view, and Mariam, our guide, was the best choice of the agency for our group. She presented to us, in detail, all...

            Show more",5
186,45558,"Summary: I would not recommend the Wonders of the Pharaoh tour as it currently is set up, due to the accommodations, meal situation and Hurghada. If you don’t plan to snorkel or scuba dive, it’s not worth it - chose a shorter tour. I could have left...

            Show more",2
187,45558,"Very good organized trip. Everything was ontime. Mina was very knowledgeable. They always helped me with what ever I needed. I will suggest to let us know before to bring an unlocked phone if you want to get a sim card in Egypt. Or get a plan before...

            Show more",4
188,45559,"it was very good, the organisation, our guide Ashraf  is a very good and nice guy with excellent knowledge. One thing what I didn't like in Hurghada, in the Gravity hotel. It was so dirty the room, cockroach in the bathroom. I don't recommend this...

            Show more",2
189,45559,"Highly recommend the tour...so many highlghts. The Timeless tour team were excellent. Accommodation good, transport superb. Our guide Ramez was outstanding. A well paced tour, with time to chill out, afyer a few early starts.",5
190,45559,We absolutely enjoyed the Highlights of Egypt tour and our guide Mariam was great. We would definitely recommend timeless tours,5
191,45559,"The tour was amazing from start to finish. Everything was so well organised. 
The first day we met our tour guide/ Egyptologist Mina Nash who was just wonderful. His knowledge and know how just unbeatable . We were two solo women and we felt safe,...

            Show more",5
192,45559,"Excellent! 
I had such a great trip in Egypt. Everything was great from the airport pick up to the airport drop off. Nabil the Egyptologist and tour guide was very knowledgeable and a great guy, always very helpful. I would highly recommend this tour",5
193,45559,"This was an amazing trip and such good value for money. Everything was catered for and the staff organising throughout the tour were very attentive and efficient. The coach and bus transfers were comfortable and timely. 
The flights went well and the...

            Show more",5
194,45559,"We thoroughly enjoyed our Egypt tour and would highly recommend Timeless. The communication with Hany before we left the UK was outstanding. The team on the ground in Egypt were very helpful. Our guide and Egyptologist for the tour itself, Nabil (aka...

            Show more",5
195,45559,"As a solo travelling woman I felt very comfortable travelling with Timeless Tour.
For me safety has always been a number 1 priority and in the tour I always felt safe and comfortable. 

It is not my first time in Egypt and I have an experience of...

            Show more",5
196,45559,"A group of 14 of us came from Malaysia to visit Egypt on a 14 days tour on 21-12-2022 and our tour ended on 3-1-2023.  All of us are happy with the tour. The Company Timeless Tour did accommodate us in many aspects, they compensated us with extra meals...

            Show more",5
197,45559,"Would give everything about this tour, the company, and the tour director 5 stars. The tour company is amazing! Hany is the CEO of the company and responds to emails very quickly. He is very responsive and accommodating about everything. This alone made...

            Show more",5
198,127638,"Trip overall: If you want to spend days at each temple or site, this is not your cruise.  All the sites are spread out and commute takes time, only expect around 2 hrs at each temple or site.  The guides did a good job balancing explanation, tour, and...

            Show more",3
199,127638,"The tour was jam packed with experiences and a ton of history.  Our guide Ali was wonderful and took good care of us.  I have vision problems & he was very careful to look after me.  The sights were incredible and the river boat was good.  The only...

            Show more",4
200,127638,"Jewels of Egypt: An 8-Day Adventure is an amazing tour that offers a unique and unforgettable experience. From the moment you arrive in Cairo, you will be immersed in the culture and history of Egypt. The tour guides are knowledgeable and friendly, and...

            Show more",5
201,127638,"I recently went on a trip to Luxor and Aswan in Egypt and it was truly an unforgettable experience. The highlight of the trip was definitely the hot air balloon ride over the Valley of the Kings in Luxor. It was an early morning start but it was worth...

            Show more",4
202,127638,"The temples in Egypt were amazing!  However, the rest of the trip left much to be desired.  I was constantly being bombarded to sign up via Tour Radar but after I did it was hard to get them to respond to my questions.  One time I waited on line for...

            Show more",3
203,127638,"I recently had the pleasure of experiencing the Dahabya Nile Cruise from Luxor to Aswan and I must say, it was an unforgettable journey. The cruise ship was upgraded to an amazing Dahabia Nile Cruise, which made the experience even more special.

The...

            Show more",5
204,127638,"I need to contact your legal department in the United States. We had and continue to have many issues with the agent in Egypt and need to resolve the issues, file claims for damages. Please contact me.",1
205,127638,"Arrogant guide Mac, poor service, no hygiene on cruise, poor quality food. Extra charges extravagant compared to similar tours from trip advisor. Do not recommend this one. Sorry",1
206,127638,"Airport transfer ok
Hotel stay very poor lack of maintenance 
Tour guide very poor non informative poor guide non disclosure 
Ground transport poor
Nile cruise guide poor staff good
This tour was just money hungry will never ever step back into Egypt...

            Show more",1
207,127638,Amazing expirience with all my family!,5
208,229712,"This tour covers the highlights of things to see and do in Egypt. We feel satisfied with everything we saw and feel we got the most out of our time in Egypt. 

One reason I did not give it 5 stars was some of the timing for meals and the quality of the...

            Show more",4
209,229712,"The trip seemed to be pushed into time frames around boat departures and arrivals along the Nile.  An exceptionally difficult day was the trip to Abu Simbal which ought to have been by air but was by car - required a 3:00am wake-up to get moving.  It...

            Show more",3
210,229712,"I had a bit of a shaky start with flights but the company rectified this and from then it was smooth sailing - literally. The Nile cruise is a great way to scratch the surface of Egypt. Our guide Ahmed was very patient explaining the story behind the...

            Show more",5
211,229712,"What a great experience! Seven days of great service! We had some great guides, a nice boat, good food, and a great time! They took care of us even when travel complications arose and made it all work! Not knowing what to expect, I was impressed with...

            Show more",5
212,229712,Alladin was a great tour guide.  He went above and beyond,5
213,229712,"There was 4 of us on the tour. There were many highlights Abu Simbal, Karnak temple, the pyramids, Tutankhamen mask and treasure, too many to mention but each one was awesome and beautiful in different ways.exactly what a tourist in Egypt needs to see....

            Show more",5
214,229712,"Die Reise war unglaublich schön, aber auch sehr anstrengend. In fünf Tagen kann man praktisch die wichtigsten...

            Show more",5
215,229712,"Fantastic  experience,
very competent and
experienced guides
and most of all, a very
well organised tour with
very good care and great
disponibility of the super

profesional staff all the way.
Thanks a lot for your more
than excellent service.",5
216,229712,Trust the people organizing the tour for you. They know what is best.,5
217,229712,"It was a great tour with excellent guides. The internal flights were not great as delays resulted in our getting to the hotel after 2 am. Also, not the bargain I thought as it cost $125 extra for tickets to various temples/museums which actually cost...

            Show more",3
218,7494,"Exactly perfect - your guide was amazing, group was phenomenal!",5
219,7494,"Die Reise war wirklich großartig und ist absolut zu empfehlen. Die Organisation war sehr gut und genau wie...

            Show more",5
220,7494,Saad made this trip absolutely amazing. Went above and beyond at any opportunity and gave us the best opportunity to experience Egypt at its best,5
221,7494,"If you want to see almost every important monument of ancient Egypt, with an amazing local guide and have the best time ever, G Adventures is the way to go!!",5
222,7494,"Probably the best value tour out there for young travelers. I&#39;m glad I chose to book this tour rather than travel Egypt on my own, as I never felt unsafe on this tour and Saad was always there for advice and suggestions. I&#39;m leaving the tour...

            Show more",5
223,7494,I loved my tour and was really sad to be coming home. It suited me as a safe way to travel to Egypt as a single female. I feel satisfied in that I experienced everything I wanted to experience in Egypt.,5
224,7494,The sites were amazing! My tour guide was amazing! My group was great! This is a wonderful company that creates wonderful trips! I will definitely use gadventures for any future trips.,5
225,7494,"I would never have traveled to Egypt alone, and our tour guid was so knowledgeable and made me feel comfortable going out and haggling with the people in the bazaar. I really felt safe and taken care of. I would not have been able to enjoy Egypt as much...

            Show more",5
226,7494,"This was my first G Adventures tour (previously having stuck with Contiki and TravelTalk) and I have to say this thoroughly impressed me - the itinerary was well thought out and executed well, all of the inclusions were decent (nothing worse than an...

            Show more",5
227,7494,Said was an excellent tour guide. Took in all the major site in Egypt. Some very early morning starts.,5
228,5174,"It was an amazing trip. I would 100% recommend egypt. The trip was intersting, informative and well price. I was a sole traveller and I would recommend egypt. In particular the G adventure tour guides are amazing. Mohammed Bayoumy made my trip and I...

            Show more",5
229,5174,"I have always done my own travel and this was the first time I have ever done a group tour. I really enjoyed the fact that I did not have to organise anything and it was all prepared for me. It took me a while to get used to the pace of teh tour and...

            Show more",5
230,5174,"The perfect way to see Egypt, and a brilliant first impression of G Adventures made largely thanks to our guide!",5
231,5174,It was amazing. The sites are very beautiful and it&#39;s impressive how old they are. Albert was a great guide which made everything a very good experience.,5
232,5174,"I had a great time exploring and learning about Egypt with our guide Alber, who was exceptional. He was incredibly knowledgeable and caring, and happy to share little tidbits of local life. As usual GAdventures trips are always a great time.",5
233,5174,The guide and the transport people were topical. Would have liked a hotel pool. And time schedule to 3njoy it. Otherwise great!,3
234,5174,An amazing experience on my first trip with G Adventures. It was an unforgettable week and I loved every moment and meeting such a great group!,5
235,5174,Great trip and really enjoyed seeing the famous sights of Egypt and learning from a passionate CEO.,5
236,5174,Fantastic and indescribable experience.,5
237,5174,"Awesome trip, awesome guide, awesome people, awesome country",5
238,869,"The King Rameses Tour was excellent. The itinerary was well thought out, we had a great group of fellow travellers and most important, our guide Dino was superb - really knowledgeable about every aspect of Egypt's ancient history and the sites we were...

            Show more",5
239,869,"Egypt is amazing!  From the time we landed in Cairo to the time we left, we never once felt unsafe or unwelcome.  The local people were all so warm, friendly and welcoming.

Our tour was incredible, and that was in large part to our guide MoMo, who...

            Show more",5
240,869,"What an experience! One I will truly treasure and never forget. I was a bit worried about what Egypt would be like but it was better than I expected. On the go and Mo Mo organize everything, so you don’t have to worry about accommodation or missing out...

            Show more",5
241,869,"Our family of four had an incredible time on the King Ramses II Egypt tour. It was so special to experience Egypt as a part of a well organised, fun, and educational tour with On The Go, especially with our talented and knowledgeable guide MoMo.

As an...

            Show more",5
242,869,"Egypt is amazing! Fantastic tour with OTG. Our tour guide Momo, was exceptional. His knowledge, experience, humor and local insights truly created a memorable experience. The visits to the historic sites such as the Pyramids of Giza, the various temples...

            Show more",5
243,869,I loved it. I learned a lot. I met and enjoyed my tour group. Tour guide was awesome.,5
244,869,"We( my husband and I) feel very fortunate to have had a very caring as well as competent guide...an expert in archeology+ looked after my husband's dietary needs as if he were his son!!! 
I would highly recommend the itinerary as it touches on ALL sites...

            Show more",5
245,869,"My friend and I booked the Egypt part of of our trip with On the Go tours and it was easily the highlight of our time away. Firstly, Egypt is such an incredible country to visit - the history, sights, people, culture and food; I absolutely loved all of...

            Show more",5
246,869,"This tour was amazing! “On the go” the the perfect name for it because every day is packed with a lot of sights. This was our first tour and we were very pleased! Our tour guide MoMo made the whole experience amazing!!! This tour was to celebrate my...

            Show more",5
247,869,"excellent service, excellent tour",5
248,1576,"This tour packs in a lot and is so reasonably priced. Our tour guide Mohamed Ebrahim was very educated about all the sites and went above and beyond for everyone on the tour including getting 3 of us that had birthdays that week a beautiful cake!  If...

            Show more",5
249,1576,"Very helpful and knowledgeable tour guide, Ramy.  An amazing trip!",5
250,1576,"My trip to Egypt was, by far, the most impactful trip I've ever taken.  I learned so much--not only about the country's amazing history, but also about the amazing people--and left a piece of my heart behind.  This was my first group trip, and I could...

            Show more",5
251,1576,"Tour guide was fantastic, patient and kept us safe.",5
252,1576,"The itinerary was packed, but I feel that I was able to see the highlights of Egypt even on this short 8 day trip. Our guide Ramy was excellent - he kept us safe, happy and well fed while giving us a lot of information about the history of Egypt and...

            Show more",4
253,1576,Excellent guides and memorable experiences.,5
254,1576,"Our guide, Mohammed was incredible. Nothing was a problem for him and he knew everything about his country and the sites that we visited. I experienced so much and learned so much. It was amazing. I will not only remember Egypt forever but I will...

            Show more",5
255,1576,"Overall trip experience was excellent. The guide performed his job in a professional and excellent way. He was very knowledgeable about his country, culture and history and was able to make all members of the group to feel as a one team. He looked after...

            Show more",5
